Date,Open,High,Low,Close,Volume
2021-07-07,27.5,27.7,26.83,26.92,459500
2021-07-08,26.69,26.71,26.0,26.34,164700
2021-07-09,26.91,27.06,26.62,26.79,240100
2021-07-12,26.09,26.2,25.22,25.34,288400
2021-07-13,23.78,24.67,23.63,24.49,535300
2021-07-14,23.5,23.5,23.0,23.15,649800
2021-07-15,24.15,24.81,24.15,24.45,259100
2021-07-16,24.6,24.9,24.5,24.51,184200
2021-07-19,25.75,26.0,25.23,25.33,425100
2021-07-20,25.87,25.92,25.31,25.48,146200
2021-07-21,26.3,26.45,25.91,26.1,173100
2021-07-22,26.46,26.58,26.12,26.58,161900
2021-07-23,27.0,27.12,26.9,27.09,96500
2021-07-26,26.39,26.39,25.29,25.63,310300
2021-07-27,24.5,24.63,24.26,24.63,179500
2021-07-28,25.1,25.49,25.01,25.49,102900
2021-07-29,25.94,26.8,25.94,26.65,204700
2021-07-30,26.45,26.56,25.76,25.8,185600
2021-08-02,26.49,26.78,26.37,26.55,78800
2021-08-03,26.61,26.83,26.48,26.63,109200
2021-08-04,27.03,27.5,27.03,27.19,150100
2021-08-05,27.22,27.22,26.62,26.73,95300
2021-08-06,26.69,26.69,26.38,26.6,46500
2021-08-09,26.81,26.81,26.33,26.42,122700
2021-08-10,27.0,27.13,26.84,27.01,78400
2021-08-11,27.5,27.88,27.5,27.77,129300
2021-08-12,28.03,28.49,28.01,28.25,164200
2021-08-13,28.1,28.46,27.91,27.97,109700
2021-08-16,28.36,28.89,28.36,28.78,170400
2021-08-17,29.04,29.59,29.04,29.21,389600
2021-08-18,30.02,30.13,29.6,29.6,191800
2021-08-19,29.53,29.7,29.22,29.27,213400
2021-08-20,29.66,30.0,29.65,29.98,112000
2021-08-23,30.42,30.43,30.15,30.33,148000
2021-08-24,30.62,30.62,30.06,30.37,179100
2021-08-25,29.49,29.65,29.31,29.4,201800
2021-08-26,30.29,30.8,30.24,30.74,105700
2021-08-27,30.28,30.28,29.82,30.0,103300
2021-08-30,30.03,30.03,29.82,29.94,103900
2021-08-31,28.6,28.6,28.17,28.33,279600
2021-09-01,27.94,28.08,27.63,27.73,198600
2021-09-02,28.27,28.52,28.06,28.26,132800
2021-09-03,27.5,27.5,27.26,27.36,171800
2021-09-07,27.1,27.1,26.69,26.9,227100
2021-09-08,27.48,27.94,27.48,27.67,127200
2021-09-09,28.48,29.5,28.48,29.35,386400
2021-09-10,29.79,30.18,29.79,30.12,356700
2021-09-13,30.81,31.0,30.75,30.83,284100
2021-09-14,29.88,30.05,29.61,29.88,226400
2021-09-15,30.12,30.2,29.61,30.2,105800
2021-09-16,30.59,30.84,30.45,30.65,84400
2021-09-17,30.62,30.94,30.61,30.73,167500
2021-09-20,29.36,29.65,28.87,28.9,546600
2021-09-21,30.92,31.0,30.75,30.9,241700
2021-09-22,30.78,31.0,30.45,30.74,130600
2021-09-23,31.99,32.11,31.68,31.86,192800
2021-09-24,32.0,32.57,32.0,32.48,229200
2021-09-27,33.65,34.45,33.65,34.35,414600
2021-09-28,36.74,36.74,35.88,36.57,602700
2021-09-29,36.0,36.38,35.31,35.68,550000
2021-09-30,35.4,36.16,34.94,36.01,244100
2021-10-01,36.25,36.95,36.25,36.9,221600
2021-10-04,37.59,37.82,37.13,37.77,295700
2021-10-05,41.28,41.46,40.76,41.25,407000
2021-10-06,42.03,42.22,40.48,41.51,506900
2021-10-07,39.3,39.3,38.12,38.84,554200
2021-10-08,38.86,39.33,38.72,39.23,264800
2021-10-11,40.64,41.21,40.3,40.96,420000
2021-10-12,38.17,38.42,37.45,37.63,556700
2021-10-13,36.76,37.15,36.61,36.89,667700
2021-10-14,37.33,37.74,37.13,37.28,184600
2021-10-15,35.78,35.97,35.15,35.3,709500
2021-10-18,35.88,37.3,35.88,37.29,153200
2021-10-19,38.81,39.06,38.33,38.48,404100
2021-10-20,38.7,38.7,36.65,37.31,343500
2021-10-21,34.89,34.95,33.92,34.57,426200
2021-10-22,32.73,33.07,31.9,32.2,564300
2021-10-25,32.38,32.38,30.6,30.61,785000
2021-10-26,27.92,28.0,27.28,27.76,779200
2021-10-27,28.03,29.48,27.92,29.48,277900
2021-10-28,29.9,30.37,29.42,30.37,226300
2021-10-29,30.98,30.98,30.04,30.04,236100
2021-11-01,27.89,27.9,25.75,26.4,418100
2021-11-02,23.5,23.8,22.35,22.88,568500
2021-11-03,22.06,22.2,20.75,20.82,416300
2021-11-04,22.27,23.07,22.27,23.07,497700
2021-11-05,23.53,23.53,22.8,23.05,245700
2021-11-08,24.34,25.17,24.34,25.16,316900
2021-11-09,25.06,25.06,23.53,24.22,498100
2021-11-10,23.05,23.11,22.18,22.7,412500
2021-11-11,22.27,22.33,21.5,21.94,253600
2021-11-12,21.79,22.79,21.79,22.63,218100
2021-11-15,21.6,21.98,21.2,21.67,244700
2021-11-16,19.23,20.13,19.12,19.65,850800
2021-11-17,19.8,20.74,19.71,20.45,201600
2021-11-18,21.89,22.25,21.5,22.23,203200
2021-11-19,23.87,24.87,23.68,24.79,371600
2021-11-22,25.63,25.75,24.51,24.89,368700
2021-11-23,23.68,23.79,23.09,23.39,252900
2021-11-24,24.11,25.26,24.03,25.2,329000
2021-11-26,24.93,25.9,24.57,24.73,487500
2021-11-29,26.26,27.08,26.08,26.96,320300
2021-11-30,27.5,27.69,26.29,26.65,240000
2021-12-01,27.0,28.13,27.0,27.79,156500
2021-12-02,28.3,29.0,28.25,28.72,277600
2021-12-03,29.28,29.8,29.28,29.59,169400
2021-12-06,30.0,30.24,29.5,29.6,289700
2021-12-07,29.75,30.45,29.5,30.44,300000
2021-12-08,28.64,28.94,28.15,28.46,331700
2021-12-09,26.51,27.5,26.41,27.17,675100
2021-12-10,27.89,28.52,27.52,28.14,232300
2021-12-13,28.15,28.4,27.72,27.83,69300
2021-12-14,25.66,25.7,23.61,23.61,593900
2021-12-15,24.29,24.79,23.81,24.79,68200
2021-12-16,24.24,24.54,24.12,24.28,89700
2021-12-17,23.97,24.26,23.81,23.95,58300
2021-12-20,24.91,25.79,24.86,25.72,195400
2021-12-21,25.56,25.72,24.98,25.04,176600
2021-12-22,26.03,26.38,25.89,26.27,90600
2021-12-23,26.25,26.88,26.25,26.77,99200
2021-12-27,26.83,26.83,26.42,26.7,93100
2021-12-28,26.49,26.71,26.37,26.49,58100
2021-12-29,28.06,28.34,27.92,28.25,103800
2021-12-30,29.02,29.85,29.02,29.6,149900
2021-12-31,29.79,29.79,29.38,29.49,63100
