Date,Open,High,Low,Close,Volume
2025-05-01,5.88,5.95,5.8,5.95,67300
2025-05-02,5.83,5.94,5.78,5.84,107100
2025-05-05,5.84,5.91,5.84,5.91,25900
2025-05-06,5.72,5.72,5.6,5.62,66000
2025-05-07,5.67,5.67,5.57,5.62,20100
2025-05-08,5.48,5.53,5.39,5.42,250500
2025-05-09,5.43,5.47,5.39,5.43,137000
2025-05-12,5.59,5.59,5.53,5.54,237900
2025-05-13,5.37,5.43,5.3,5.3,414300
2025-05-14,5.41,5.48,5.36,5.46,126400
2025-05-15,5.53,5.55,5.48,5.55,107700
2025-05-16,5.6,5.61,5.47,5.5,86900
2025-05-19,5.36,5.37,5.3,5.31,286600
2025-05-20,5.4,5.4,5.35,5.36,31200
2025-05-21,5.29,5.37,5.26,5.34,96100
2025-05-22,5.25,5.27,5.2,5.21,145800
2025-05-23,5.2,5.21,5.15,5.15,112100
2025-05-27,5.04,5.15,5.03,5.15,217800
2025-05-28,5.12,5.18,5.12,5.17,79400
2025-05-29,5.24,5.24,5.11,5.19,170700
2025-05-30,5.23,5.23,5.12,5.19,53500
2025-06-02,5.21,5.24,5.1,5.1,45500
2025-06-03,5.22,5.23,5.16,5.2,92800
2025-06-04,5.36,5.47,5.36,5.42,100000
2025-06-05,5.45,5.53,5.42,5.49,100600
2025-06-06,5.38,5.48,5.33,5.41,167100
2025-06-09,5.42,5.42,5.35,5.37,34500
2025-06-10,5.4,5.52,5.4,5.52,200100
2025-06-11,5.65,5.71,5.65,5.65,149100
2025-06-12,5.74,5.78,5.7,5.73,57400
2025-06-13,5.82,5.89,5.76,5.87,225300
2025-06-16,5.64,5.75,5.54,5.68,266200
2025-06-17,5.52,5.63,5.52,5.63,108200
2025-06-18,5.6,5.69,5.6,5.62,45300
2025-06-20,5.64,5.76,5.62,5.73,80700
2025-06-23,5.66,5.86,5.66,5.78,181900
2025-06-24,5.74,5.74,5.68,5.74,97100
2025-06-25,5.75,5.84,5.74,5.8,104100
2025-06-26,5.7,5.7,5.61,5.66,42900
2025-06-27,5.68,5.71,5.56,5.58,97300
2025-06-30,5.6,5.63,5.55,5.55,138900
2025-07-01,5.63,5.67,5.51,5.63,137800
2025-07-02,5.63,5.77,5.61,5.77,166200
2025-07-03,5.92,5.99,5.87,5.93,96700
2025-07-07,6.04,6.1,5.95,6.07,245000
2025-07-08,6.2,6.32,6.15,6.18,187200
2025-07-09,6.21,6.36,6.14,6.25,70300
2025-07-10,6.72,6.86,6.62,6.66,2067500
2025-07-11,7.0,7.09,6.97,7.09,1083700
2025-07-14,7.23,7.3,7.21,7.26,203800
2025-07-15,7.0,7.05,6.77,6.78,270300
2025-07-16,7.14,7.36,7.14,7.25,370300
2025-07-17,7.42,7.65,7.31,7.61,418800
2025-07-18,7.33,7.46,7.27,7.4,602300
2025-07-21,7.29,7.38,7.18,7.35,355000
2025-07-22,7.65,7.74,7.53,7.67,655500
2025-07-23,7.62,7.65,7.43,7.52,264900
2025-07-24,7.52,7.52,7.3,7.42,129500
2025-07-25,7.18,7.2,7.09,7.15,135100
2025-07-28,7.25,7.35,7.24,7.25,34500
2025-07-29,7.09,7.09,6.86,6.94,160200
2025-07-30,6.98,7.2,6.95,7.02,73700
2025-07-31,7.39,7.41,7.3,7.4,85200
2025-08-01,7.51,7.51,7.38,7.46,148500
2025-08-04,7.32,7.36,7.26,7.31,54500
2025-08-05,7.65,7.92,7.65,7.77,215900
2025-08-06,7.82,7.9,7.63,7.73,98200
2025-08-07,7.79,7.79,7.61,7.75,133400
2025-08-08,7.9,7.93,7.8,7.8,81200
2025-08-11,7.74,7.95,7.65,7.9,108500
2025-08-12,7.85,8.09,7.83,8.02,106800
2025-08-13,8.18,8.29,7.98,8.17,489200
2025-08-14,8.17,8.22,8.01,8.13,334400
2025-08-15,8.13,8.13,7.94,8.02,174700
2025-08-18,7.97,8.2,7.95,8.08,214100
2025-08-19,7.89,7.93,7.74,7.77,350500
2025-08-20,7.85,8.12,7.85,8.04,72400
2025-08-21,8.06,8.16,8.03,8.16,234700
2025-08-22,8.44,8.44,8.32,8.41,159300
2025-08-25,8.42,8.55,8.42,8.5,126300
2025-08-26,8.62,8.66,8.55,8.6,115100
2025-08-27,8.39,8.4,8.26,8.3,87000
2025-08-28,8.27,8.37,8.12,8.35,92200
2025-08-29,8.21,8.58,8.13,8.37,687800
2025-09-02,7.92,8.05,7.73,8.02,1075800
2025-09-03,8.05,8.15,8.01,8.14,839900
2025-09-04,8.34,8.37,8.04,8.06,523800
2025-09-05,8.05,8.1,8.03,8.04,74400
2025-09-08,8.17,8.39,8.15,8.15,294200
2025-09-09,8.54,8.55,8.33,8.39,285800
2025-09-10,8.32,8.41,8.16,8.22,187900
2025-09-11,8.14,8.2,8.09,8.11,119300
2025-09-12,8.17,8.28,8.09,8.1,1149300
2025-09-15,8.21,8.24,8.12,8.21,192600
2025-09-16,8.13,8.13,7.98,8.04,109300
2025-09-17,8.09,8.18,8.06,8.14,70500
2025-09-18,8.2,8.26,8.19,8.2,106700
2025-09-19,8.2,8.25,8.15,8.16,60300
2025-09-22,8.15,8.15,8.02,8.06,70100
2025-09-23,8.2,8.31,8.2,8.25,227500
2025-09-24,8.32,8.41,8.31,8.38,241900
2025-09-25,8.29,8.29,8.09,8.2,62800
2025-09-26,8.08,8.1,8.03,8.05,75100
2025-09-29,7.9,7.95,7.74,7.77,275700
2025-09-30,7.61,7.69,7.46,7.51,249400
