,variant,annualized_alpha_vs_current,tracking_error_vs_current,information_ratio_vs_current,bootstrap_alpha_ci_low,bootstrap_alpha_ci_high
0,A0_LEGACY,0.5266000954751955,0.19401863594530624,2.7141727541247316,0.03955977828675205,1.31643498194104
1,X_CAP15_ONLY,0.14405565099764758,0.12743282818417287,1.130443803612759,-0.08281216186912634,0.3911174693136613
2,A_CURRENT,0.0,0.0,0.0,0.0,0.0
3,X_COOLDOWN5,-0.08865597423058574,0.1912127885835671,-0.4636508618869903,-0.7521453399263428,0.15358229132475482
4,B_EQUAL,0.028581882926724065,0.018824393289090684,1.5183428484406,0.007959185805639302,0.06582054030614987
5,C_CAP10,-0.036090073977135775,0.11021032916183175,-0.32746544041386055,-0.36895267023863154,0.1848989627154176
6,C_CAP08,-0.03654210206372435,0.16309362012265138,-0.22405598720687894,-0.5027909614221927,0.32406777616934257
7,D_BAND20,0.02759172197319426,0.011858619823860758,2.3267228718874087,0.01831956135301193,0.06394031596153561
8,E_VOL_RISK,-0.1847977169398458,0.2428525452588446,-0.7609461813252936,-0.7993235323026338,0.1799826706909447
