Date,Open,High,Low,Close,Volume
2022-01-03,95.67,96.33,95.63,96.24,0
2022-01-04,96.19,96.46,96.03,96.29,0
2022-01-05,96.31,96.33,95.89,96.19,0
2022-01-06,96.2,96.39,96.04,96.25,0
2022-01-07,96.26,96.3,95.71,95.74,0
2022-01-10,95.74,96.23,95.74,95.99,0
2022-01-11,95.93,96.07,95.58,95.62,0
2022-01-12,95.58,95.69,94.91,95.0,0
2022-01-13,94.99,95.02,94.66,94.79,0
2022-01-14,94.87,95.27,94.63,95.17,0
2022-01-18,95.22,95.83,95.13,95.73,0
2022-01-19,95.77,95.79,95.49,95.51,0
2022-01-20,95.59,95.86,95.42,95.74,0
2022-01-21,95.81,95.84,95.5,95.64,0
2022-01-24,95.64,96.13,95.63,95.92,0
2022-01-25,95.93,96.27,95.9,95.95,0
2022-01-26,95.96,96.54,95.91,96.49,0
2022-01-27,96.55,97.29,96.53,97.26,0
2022-01-28,97.25,97.44,97.06,97.27,0
2022-01-31,97.22,97.3,96.52,96.54,0
2022-02-01,96.7,96.72,96.24,96.39,0
2022-02-02,96.27,96.3,95.81,95.94,0
2022-02-03,96.02,96.25,95.24,95.38,0
2022-02-04,95.31,95.7,95.14,95.48,0
2022-02-07,95.48,95.63,95.35,95.4,0
2022-02-08,95.43,95.75,95.4,95.64,0
2022-02-09,95.59,95.67,95.38,95.49,0
2022-02-10,95.57,96.0,95.17,95.55,0
2022-02-11,95.94,96.11,95.64,96.08,0
2022-02-14,96.03,96.44,95.91,96.37,0
2022-02-15,96.24,96.29,95.96,95.99,0
2022-02-16,96.01,96.06,95.68,95.7,0
2022-02-17,95.77,96.11,95.71,95.8,0
2022-02-18,95.83,96.17,95.73,96.04,0
2022-02-22,96.08,96.26,95.84,96.03,0
2022-02-23,96.04,96.24,95.85,96.19,0
2022-02-24,96.22,97.74,96.22,97.14,0
2022-02-25,97.0,97.22,96.52,96.62,0
2022-02-28,96.54,97.42,96.54,96.71,0
2022-03-01,96.77,97.58,96.63,97.41,0
2022-03-02,97.37,97.83,97.29,97.39,0
2022-03-03,97.47,97.95,97.43,97.79,0
2022-03-04,98.04,98.92,97.84,98.65,0
2022-03-07,98.57,99.42,98.57,99.29,0
2022-03-08,99.24,99.32,98.71,99.06,0
2022-03-09,99.12,99.12,97.85,97.97,0
2022-03-10,98.06,98.6,97.71,98.51,0
2022-03-11,98.36,99.16,98.27,99.12,0
2022-03-14,99.13,99.29,98.68,99.06,0
2022-03-15,99.13,99.2,98.64,99.07,0
2022-03-16,98.89,99.08,98.3,98.38,0
2022-03-17,98.5,98.51,97.73,98.01,0
2022-03-18,98.0,98.62,97.84,98.23,0
2022-03-21,98.24,98.53,98.16,98.5,0
2022-03-22,98.49,98.97,98.32,98.49,0
2022-03-23,98.48,98.88,98.39,98.62,0
2022-03-24,98.64,98.96,98.6,98.79,0
2022-03-25,98.75,98.83,98.4,98.81,0
2022-03-28,98.81,99.37,98.8,99.09,0
2022-03-29,99.08,99.3,98.04,98.4,0
2022-03-30,98.37,98.43,97.69,97.79,0
2022-03-31,97.83,98.4,97.69,98.31,0
2022-04-01,98.34,98.74,98.31,98.63,0
2022-04-04,98.57,99.08,98.52,98.99,0
2022-04-05,99.0,99.52,98.84,99.47,0
2022-04-06,99.47,99.77,99.31,99.6,0
2022-04-07,99.65,99.83,99.4,99.75,0
2022-04-08,99.82,100.19,99.74,99.8,0
2022-04-11,99.84,100.05,99.62,99.93,0
2022-04-12,100.04,100.33,99.74,100.29,0
2022-04-13,100.34,100.52,99.83,99.88,0
2022-04-14,99.79,100.76,99.57,100.32,0
2022-04-18,100.5,100.86,100.46,100.78,0
2022-04-19,100.83,101.03,100.7,100.96,0
2022-04-20,100.98,101.04,100.22,100.39,0
2022-04-21,100.35,100.64,99.82,100.58,0
2022-04-22,100.62,101.33,100.47,101.22,0
2022-04-25,101.12,101.86,101.04,101.75,0
2022-04-26,101.73,102.36,101.51,102.3,0
2022-04-27,102.28,103.28,102.22,102.95,0
2022-04-28,103.04,103.93,102.98,103.62,0
2022-04-29,103.67,103.67,102.82,102.96,0
2022-05-02,103.21,103.75,103.11,103.74,0
2022-05-03,103.6,103.67,103.03,103.47,0
2022-05-04,103.46,103.62,102.46,102.59,0
2022-05-05,102.68,103.94,102.35,103.75,0
2022-05-06,103.56,104.06,103.19,103.66,0
2022-05-09,103.66,104.19,103.39,103.65,0
2022-05-10,103.73,103.98,103.5,103.92,0
2022-05-11,103.9,104.11,103.37,103.85,0
2022-05-12,104.01,104.93,103.88,104.85,0
2022-05-13,104.77,105.01,104.47,104.56,0
2022-05-16,104.47,104.64,104.14,104.19,0
2022-05-17,104.17,104.23,103.23,103.36,0
2022-05-18,103.34,103.93,103.19,103.81,0
2022-05-19,103.83,103.88,102.66,102.72,0
2022-05-20,102.9,103.26,102.77,103.15,0
2022-05-23,103.03,103.05,102.04,102.08,0
2022-05-24,102.11,102.32,101.65,101.86,0
2022-05-25,101.77,102.45,101.73,102.06,0
2022-05-26,102.02,102.27,101.74,101.83,0
2022-05-27,101.72,101.94,101.43,101.67,0
2022-05-31,101.44,102.17,101.41,101.75,0
2022-06-01,101.76,102.73,101.74,102.55,0
2022-06-02,102.55,102.62,101.74,101.77,0
2022-06-03,101.75,102.23,101.64,102.14,0
2022-06-06,102.17,102.47,101.85,102.44,0
2022-06-07,102.49,102.84,102.26,102.32,0
2022-06-08,102.39,102.78,102.27,102.54,0
2022-06-09,102.56,103.37,102.15,103.22,0
2022-06-10,103.34,104.23,103.05,104.15,0
2022-06-13,104.21,105.29,104.21,105.08,0
2022-06-14,105.19,105.65,104.62,105.52,0
2022-06-15,105.35,105.79,104.66,105.16,0
2022-06-16,104.9,105.49,103.42,103.63,0
2022-06-17,103.88,105.09,103.83,104.7,0
2022-06-21,104.44,104.54,103.94,104.44,0
2022-06-22,104.43,104.95,103.86,104.2,0
2022-06-23,104.21,104.77,104.06,104.43,0
2022-06-24,104.38,104.51,103.95,104.19,0
2022-06-27,104.12,104.21,103.67,103.94,0
2022-06-28,103.97,104.61,103.77,104.51,0
2022-06-29,104.46,105.15,104.36,105.11,0
2022-06-30,105.06,105.54,104.65,104.69,0
2022-07-01,104.78,105.64,104.74,105.14,0
2022-07-05,105.14,106.79,105.05,106.5,0
2022-07-06,106.49,107.26,106.36,107.1,0
2022-07-07,107.07,107.24,106.71,107.13,0
2022-07-08,107.04,107.79,106.81,107.01,0
2022-07-11,106.92,108.27,106.92,108.02,0
2022-07-12,108.18,108.56,107.84,108.07,0
2022-07-13,108.19,108.58,107.48,107.96,0
2022-07-14,108.2,109.29,108.2,108.54,0
2022-07-15,108.67,108.71,107.91,108.06,0
2022-07-18,107.98,108.04,106.89,107.37,0
2022-07-19,107.49,107.63,106.4,106.68,0
2022-07-20,106.67,107.26,106.39,107.08,0
2022-07-21,107.09,107.32,106.42,106.91,0
2022-07-22,106.59,107.36,106.11,106.73,0
2022-07-25,106.55,106.88,106.19,106.48,0
2022-07-26,106.45,107.28,106.2,107.19,0
2022-07-27,107.13,107.43,106.26,106.45,0
2022-07-28,106.37,106.98,106.06,106.35,0
2022-07-29,106.21,106.66,105.54,105.9,0
2022-08-01,105.83,106.03,105.24,105.45,0
2022-08-02,105.36,106.34,105.05,106.24,0
2022-08-03,106.43,106.82,105.97,106.51,0
2022-08-04,106.48,106.51,105.67,105.69,0
2022-08-05,105.72,106.93,105.69,106.62,0
2022-08-08,106.58,106.8,106.09,106.44,0
2022-08-09,106.34,106.41,105.97,106.37,0
2022-08-10,106.34,106.4,104.64,105.2,0
2022-08-11,105.21,105.46,104.65,105.09,0
2022-08-12,105.16,105.88,105.09,105.63,0
2022-08-15,105.67,106.55,105.55,106.55,0
2022-08-16,106.48,106.94,106.32,106.5,0
2022-08-17,106.45,106.89,106.31,106.57,0
2022-08-18,106.68,107.56,106.51,107.48,0
2022-08-19,107.5,108.22,107.47,108.17,0
2022-08-22,108.1,109.1,108.08,109.05,0
2022-08-23,109.0,109.27,108.08,108.62,0
2022-08-24,108.52,109.11,108.36,108.68,0
2022-08-25,108.63,108.69,107.99,108.47,0
2022-08-26,108.47,108.87,107.59,108.8,0
2022-08-29,108.84,109.48,108.49,108.84,0
2022-08-30,108.7,109.11,108.29,108.77,0
2022-08-31,108.75,109.2,108.38,108.7,0
2022-09-01,108.84,109.98,108.77,109.69,0
2022-09-02,109.64,109.72,108.93,109.53,0
2022-09-06,109.6,110.55,109.38,110.21,0
2022-09-07,110.32,110.79,109.54,109.84,0
2022-09-08,109.67,110.24,109.33,109.71,0
2022-09-09,109.54,109.54,108.36,109.0,0
2022-09-12,108.6,108.86,107.81,108.33,0
2022-09-13,108.23,109.96,107.68,109.82,0
2022-09-14,109.93,109.93,109.28,109.66,0
2022-09-15,109.61,109.92,109.42,109.74,0
2022-09-16,109.8,110.26,109.48,109.76,0
2022-09-19,109.64,110.18,109.49,109.74,0
2022-09-20,109.58,110.29,109.36,110.22,0
2022-09-21,110.16,111.58,110.13,110.64,0
2022-09-22,111.48,111.81,110.46,111.35,0
2022-09-23,111.24,113.23,111.08,113.19,0
2022-09-26,113.02,114.53,112.94,114.1,0
2022-09-27,114.02,114.47,113.33,114.11,0
2022-09-28,114.19,114.78,112.56,112.6,0
2022-09-29,113.01,113.79,111.92,112.25,0
2022-09-30,111.75,112.67,111.58,112.12,0
2022-10-03,112.17,112.54,111.47,111.75,0
2022-10-04,111.59,111.89,110.06,110.07,0
2022-10-05,110.23,111.74,110.09,111.07,0
2022-10-06,111.02,112.31,110.78,112.26,0
2022-10-07,112.25,112.88,111.95,112.8,0
2022-10-10,112.75,113.33,112.62,113.14,0
2022-10-11,113.08,113.5,112.41,113.22,0
2022-10-12,113.31,113.59,113.05,113.32,0
2022-10-13,113.24,113.92,112.15,112.36,0
2022-10-14,112.47,113.42,112.16,113.31,0
2022-10-17,113.22,113.22,111.92,112.04,0
2022-10-18,112.07,112.46,111.77,112.13,0
2022-10-19,111.92,113.1,111.92,112.98,0
2022-10-20,112.99,113.09,112.17,112.88,0
2022-10-21,112.94,113.94,111.7,112.01,0
2022-10-24,111.88,112.53,111.47,111.99,0
2022-10-25,111.82,112.13,110.76,110.95,0
2022-10-26,110.96,111.14,109.63,109.7,0
2022-10-27,109.62,110.62,109.54,110.59,0
2022-10-28,110.5,111.04,110.29,110.67,0
2022-10-31,110.67,111.67,110.67,111.53,0
2022-11-01,111.52,111.78,110.72,111.48,0
2022-11-02,111.54,112.15,110.43,111.35,0
2022-11-03,112.17,113.15,111.82,112.93,0
2022-11-04,112.97,112.99,110.72,110.88,0
2022-11-07,110.79,111.27,110.05,110.12,0
2022-11-08,110.06,110.61,109.37,109.62,0
2022-11-09,109.65,110.64,109.45,110.55,0
2022-11-10,110.3,110.99,107.71,108.21,0
2022-11-11,108.24,108.44,106.28,106.29,0
2022-11-14,106.48,107.27,106.48,106.66,0
2022-11-15,107.0,107.1,105.34,106.4,0
2022-11-16,106.58,106.78,105.86,106.28,0
2022-11-17,106.27,107.24,106.1,106.69,0
2022-11-18,106.69,107.04,106.34,106.93,0
2022-11-21,106.97,107.99,106.89,107.84,0
2022-11-22,107.7,107.75,107.12,107.22,0
2022-11-23,107.08,107.22,106.03,106.08,0
