Date,Open,High,Low,Close,Volume
2023-01-03,103.66,104.86,103.47,104.52,0
2023-01-04,104.58,104.6,103.83,104.25,0
2023-01-05,104.07,105.27,103.99,105.04,0
2023-01-06,105.05,105.63,103.87,103.88,0
2023-01-09,103.91,103.94,102.94,103.0,0
2023-01-10,103.29,103.49,103.03,103.24,0
2023-01-11,103.22,103.48,103.11,103.19,0
2023-01-12,103.06,103.29,102.08,102.25,0
2023-01-13,102.21,102.65,101.99,102.2,0
2023-01-17,102.32,102.56,101.94,102.39,0
2023-01-18,102.47,102.9,101.53,102.36,0
2023-01-19,102.38,102.48,101.99,102.06,0
2023-01-20,102.08,102.55,101.94,102.01,0
2023-01-23,101.99,102.28,101.59,102.14,0
2023-01-24,101.99,102.43,101.72,101.92,0
2023-01-25,102.01,102.12,101.58,101.64,0
2023-01-26,101.58,102.18,101.5,101.84,0
2023-01-27,101.72,102.19,101.68,101.93,0
2023-01-30,101.92,102.31,101.66,102.28,0
2023-01-31,102.19,102.61,102.01,102.1,0
2023-02-01,102.1,102.19,101.04,101.22,0
2023-02-02,100.85,101.91,100.82,101.75,0
2023-02-03,101.83,103.01,101.55,102.92,0
2023-02-06,103.01,103.77,103.01,103.62,0
2023-02-07,103.54,103.96,103.0,103.43,0
2023-02-08,103.27,103.52,103.0,103.41,0
2023-02-09,103.43,103.55,102.64,103.22,0
2023-02-10,103.26,103.68,102.9,103.63,0
2023-02-13,103.58,103.84,103.24,103.35,0
2023-02-14,103.22,103.52,102.59,103.23,0
2023-02-15,103.21,104.11,103.16,103.92,0
2023-02-16,103.88,104.23,103.53,103.86,0
2023-02-17,104.2,104.67,103.84,103.86,0
2023-02-21,103.91,104.26,103.77,104.18,0
2023-02-22,104.13,104.6,104.01,104.59,0
2023-02-23,104.5,104.78,104.31,104.6,0
2023-02-24,104.56,105.32,104.42,105.21,0
2023-02-27,105.26,105.36,104.55,104.67,0
2023-02-28,104.63,105.0,104.42,104.87,0
2023-03-01,105.04,105.09,104.09,104.48,0
2023-03-02,104.39,105.18,104.39,105.03,0
2023-03-03,104.94,105.0,104.49,104.52,0
2023-03-06,104.53,104.69,104.16,104.35,0
2023-03-07,104.3,105.65,104.12,105.62,0
2023-03-08,105.67,105.88,105.37,105.66,0
2023-03-09,105.62,105.73,105.15,105.31,0
2023-03-10,105.13,105.35,104.04,104.58,0
2023-03-13,104.39,104.39,103.48,103.6,0
2023-03-14,103.67,104.05,103.5,103.6,0
2023-03-15,103.74,105.1,103.44,104.65,0
2023-03-16,104.62,104.74,104.2,104.42,0
2023-03-17,104.41,104.45,103.69,103.71,0
2023-03-20,103.86,103.96,103.28,103.28,0
2023-03-21,103.31,103.52,103.0,103.26,0
2023-03-22,103.2,103.27,102.07,102.35,0
2023-03-23,102.5,102.64,101.92,102.53,0
2023-03-24,102.6,103.36,102.5,103.12,0
2023-03-27,103.12,103.23,102.83,102.86,0
2023-03-28,102.75,102.76,102.38,102.43,0
2023-03-29,102.49,102.79,102.37,102.64,0
2023-03-30,102.62,102.78,102.07,102.14,0
2023-03-31,102.2,102.63,102.05,102.51,0
2023-04-03,102.59,103.06,101.98,102.09,0
2023-04-04,102.01,102.28,101.46,101.59,0
2023-04-05,101.52,101.99,101.42,101.85,0
2023-04-06,101.83,102.14,101.76,101.82,0
2023-04-10,102.1,102.81,101.99,102.58,0
2023-04-11,102.52,102.52,102.01,102.2,0
2023-04-12,102.13,102.16,101.45,101.5,0
2023-04-13,101.47,101.6,100.85,101.01,0
2023-04-14,101.0,101.75,100.79,101.55,0
2023-04-17,101.58,102.23,101.53,102.1,0
2023-04-18,102.1,102.14,101.64,101.75,0
2023-04-19,101.71,102.23,101.66,101.97,0
2023-04-20,101.99,102.13,101.63,101.84,0
2023-04-21,101.8,102.12,101.65,101.82,0
2023-04-24,101.72,101.91,101.33,101.35,0
2023-04-25,101.26,101.95,101.2,101.86,0
2023-04-26,101.82,101.89,101.01,101.47,0
2023-04-27,101.4,101.8,101.28,101.5,0
2023-04-28,101.47,102.17,101.42,101.67,0
2023-05-01,101.67,102.19,101.62,102.15,0
2023-05-02,102.15,102.4,101.88,101.96,0
2023-05-03,101.86,101.92,101.07,101.34,0
2023-05-04,101.2,101.64,101.03,101.4,0
2023-05-05,101.34,101.78,101.12,101.21,0
2023-05-08,101.28,101.42,101.04,101.37,0
2023-05-09,101.4,101.84,101.36,101.64,0
2023-05-10,101.62,101.81,101.22,101.48,0
2023-05-11,101.41,102.15,101.3,102.06,0
