date,A0_LEGACY,X_CAP15_ONLY,A_CURRENT,X_COOLDOWN5,R_EXIT_RECOVERY,R_TREND_REARM,B_EQUAL,C_CAP10,C_CAP08,D_BAND20,E_VOL_RISK
2026-01-30,0.6726414238077386,0.3,0.44999999999999996,0.75,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.2,0.16,0.6,0.2
2026-02-02,0.5866325217157969,0.15,0.3,0.15,0.15,0.3,0.3,0.30000000000000004,0.16,0.3,0.30000000000000004
2026-02-03,0.07317867529933006,0.3432727108288482,0.1652654709302786,0.06043852831795263,0.3587718251734314,0.058908893922210825,0.3650268559707788,0.1,0.24,0.05914932057330091,0.0
2026-02-04,0.014114859760049753,0.07148081453922366,0.0,0.07148081453922366,0.0,0.22148081453922364,0.0,0.1109051990919205,0.0,0.07148081453922366,0.1
2026-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2026-02-06,0.013890419764610917,0.0,0.0,0.0,0.07148081453922366,0.0,0.0,0.0,0.0,0.0,0.1038119057353944
2026-02-09,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.008426155643165026,0.0,0.0
2026-02-10,0.0,0.01659401975673408,0.01932286366173197,0.0,0.01722441905917005,0.0,0.01733201156629588,0.013169677974880376,0.0,0.0,0.09697652988057015
2026-02-11,0.0,0.0,0.0,0.015673495170747315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-19,0.14136942389018956,0.09690652264806077,0.11033793192279612,0.18511344832988408,0.10726571538081611,0.12689750303832187,0.08333893127572277,0.1,0.08,0.14930307408164603,0.1
2026-02-20,0.014313045865580243,0.0,0.0,0.0,0.10636307578218514,0.0,0.12799779720810764,0.0,0.0,0.0313311789944998,0.2
2026-02-23,0.0,0.10636307578218514,0.0,0.02999522311028399,0.0,0.10636307578218514,0.0,0.0,0.0,0.043737091910389214,0.0
2026-02-24,0.009253077493857995,0.0,0.10636307578218514,0.012039415659584454,0.0,0.0,0.0,0.012046738699135223,0.0,0.0,0.0
2026-02-25,0.032649861740847774,0.01959591858433657,0.0,0.0,0.019461892840542505,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-26,0.016141381474710434,0.012070633449114646,0.0,0.0,0.012063693860314778,0.012297397950230715,0.0,0.0,0.0,0.0,0.0
2026-02-27,0.5340778619372983,0.4761347069364181,0.5423238948608259,0.4965368691869336,0.5003101368286265,0.4289626364910262,0.24375201326058193,0.0,0.33090133361816854,0.42475515613980747,0.40808377164861365
