Date,Open,High,Low,Close,Volume
2021-01-04,2821.99,2872.2,2763.09,2783.21,0
2021-01-05,2783.18,2838.19,2782.62,2837.17,0
2021-01-06,2820.86,2884.61,2803.52,2827.96,0
2021-01-07,2873.66,2943.88,2873.17,2937.0,0
2021-01-08,2982.33,2994.07,2904.54,2936.47,0
2021-01-11,2915.14,2991.6,2914.08,2969.92,0
2021-01-12,2989.1,3014.36,2959.92,2988.02,0
2021-01-13,3019.74,3020.73,2980.15,2991.95,0
2021-01-14,3037.42,3089.71,3029.73,3055.64,0
2021-01-15,3043.45,3043.45,2975.96,2992.77,0
2021-01-19,3041.88,3097.53,3034.99,3093.32,0
2021-01-20,3124.03,3138.56,3077.26,3085.04,0
2021-01-21,3110.78,3141.02,3081.9,3132.17,0
2021-01-22,3098.36,3116.24,3073.94,3074.4,0
2021-01-25,3102.93,3107.82,3023.62,3079.21,0
2021-01-26,3078.08,3079.4,3030.0,3031.77,0
2021-01-27,2941.59,2961.56,2862.24,2875.13,0
2021-01-28,2933.12,2977.53,2909.12,2935.12,0
2021-01-29,2940.78,2954.71,2875.12,2887.08,0
2021-02-01,2938.7,3006.7,2924.67,2999.99,0
2021-02-02,3047.38,3049.3,3005.12,3047.33,0
2021-02-03,3057.63,3063.28,2982.48,2982.87,0
2021-02-04,2966.53,3010.53,2951.95,3008.42,0
2021-02-05,3028.02,3029.48,2982.7,2985.01,0
2021-02-08,3013.09,3079.28,3010.71,3078.48,0
2021-02-09,3070.79,3089.39,3053.57,3064.95,0
2021-02-10,3096.01,3108.92,3035.04,3074.86,0
2021-02-11,3107.17,3182.62,3106.15,3180.84,0
2021-02-12,3172.23,3226.08,3155.59,3219.87,0
2021-02-16,3250.56,3269.02,3222.44,3238.92,0
2021-02-17,3197.27,3216.39,3138.05,3178.24,0
2021-02-18,3142.24,3160.02,3108.47,3146.79,0
2021-02-19,3195.06,3241.71,3188.12,3223.46,0
2021-02-22,3181.32,3202.55,3093.58,3102.01,0
2021-02-23,3041.87,3105.04,2960.36,3083.88,0
2021-02-24,3063.17,3186.12,3037.07,3183.74,0
2021-02-25,3142.9,3163.53,2988.43,2999.16,0
2021-02-26,3041.8,3096.95,2991.08,3067.62,0
2021-03-01,3118.43,3172.42,3093.59,3169.11,0
2021-03-02,3165.39,3166.57,3068.25,3070.94,0
2021-03-03,3068.2,3079.94,2972.85,2975.58,0
2021-03-04,2947.91,2980.08,2793.82,2831.63,0
2021-03-05,2897.98,2928.12,2764.82,2920.75,0
2021-03-08,2905.78,2923.64,2759.2,2762.75,0
2021-03-09,2861.05,2952.12,2853.65,2932.21,0
2021-03-10,2969.94,2976.06,2876.18,2879.32,0
2021-03-11,2965.21,3015.04,2948.38,2997.13,0
2021-03-12,2933.8,2970.11,2924.34,2965.09,0
2021-03-15,2983.52,3034.05,2963.69,3032.05,0
2021-03-16,3058.33,3116.11,3051.65,3070.32,0
2021-03-17,3024.82,3130.02,3004.07,3107.92,0
2021-03-18,3058.61,3069.31,2974.73,2976.22,0
2021-03-19,2976.64,3039.39,2945.46,3011.37,0
2021-03-22,3055.41,3112.44,3040.67,3077.55,0
2021-03-23,3082.02,3082.23,2982.21,2994.21,0
2021-03-24,3049.79,3057.4,2952.26,2953.97,0
2021-03-25,2902.43,2971.76,2881.01,2959.88,0
2021-03-26,2961.23,3110.71,2958.8,3106.28,0
2021-03-29,3077.15,3085.63,3021.98,3054.63,0
2021-03-30,3034.8,3055.75,3013.27,3044.55,0
2021-03-31,3073.47,3147.05,3072.54,3124.94,0
2021-04-01,3187.29,3242.33,3180.48,3240.17,0
