Date,Close,High,Low,Open,Volume,Daily Return,MA20,MA60
2021-06-30,3345.31005859375,3350.969970703125,3326.080078125,3346.570068359375,0,-0.1063062605945353,3220.752490234375,3156.929659016927
2021-07-01,3295.06005859375,3340.159912109375,3288.909912109375,3336.1298828125,0,-1.5021029178121426,3228.54599609375,3157.406327311198
2021-07-02,3315.830078125,3323.60009765625,3289.419921875,3323.159912109375,0,0.6303381171180789,3233.630505371094,3157.649161783854
2021-07-06,3307.919921875,3335.929931640625,3268.139892578125,3327.010009765625,0,-0.2385573465354729,3239.443505859375,3157.8723266601564
2021-07-07,3261.72998046875,3331.330078125,3250.52001953125,3331.330078125,0,-1.3963440015823725,3243.9690063476564,3157.928991699219
2021-07-08,3222.81005859375,3239.3701171875,3172.409912109375,3185.5400390625,0,-1.1932294245094677,3247.185510253906,3157.4308268229165
2021-07-09,3278.389892578125,3282.320068359375,3212.7099609375,3229.469970703125,0,1.7245767815627033,3251.2945068359377,3158.505993652344
2021-07-12,3319.0,3319.93994140625,3281.639892578125,3292.639892578125,0,1.238721102508622,3256.74150390625,3159.3004923502604
2021-07-13,3300.81005859375,3319.10009765625,3289.68994140625,3309.590087890625,0,-0.5480548781636063,3259.015002441406,3160.0959920247396
2021-07-14,3289.179931640625,3357.97998046875,3283.68994140625,3338.050048828125,0,-0.35234159938545284,3262.175,3162.0656575520834
2021-07-15,3217.739990234375,3272.340087890625,3196.1201171875,3271.409912109375,0,-2.1719681772050747,3263.0114990234374,3163.6708251953123
2021-07-16,3145.449951171875,3243.820068359375,3141.409912109375,3231.10009765625,0,-2.2466090884252776,3258.6984985351564,3162.6408243815104
2021-07-19,3147.510009765625,3150.0,3088.330078125,3094.840087890625,0,0.06549328794700493,3258.43349609375,3162.8798258463544
2021-07-20,3190.949951171875,3212.239990234375,3122.1201171875,3155.639892578125,0,1.3801367198665204,3259.381494140625,3162.779325358073
2021-07-21,3288.75,3289.199951171875,3204.60009765625,3205.93994140625,0,3.064919548243239,3264.547497558594,3163.4208251953123
2021-07-22,3259.419921875,3282.610107421875,3240.659912109375,3268.43994140625,0,-0.8918305777271041,3267.6574951171874,3163.9843221028646
2021-07-23,3280.06005859375,3281.31005859375,3239.320068359375,3273.340087890625,0,0.633245706704666,3268.970495605469,3165.6771565755207
2021-07-26,3276.919921875,3286.860107421875,3256.929931640625,3268.669921875,0,-0.09573412262751102,3270.7424926757812,3166.917488606771
2021-07-27,3215.969970703125,3261.659912109375,3152.580078125,3258.989990234375,0,-1.859976826562193,3265.383996582031,3168.70048828125
2021-07-28,3272.449951171875,3283.159912109375,3216.97998046875,3230.139892578125,0,1.7562346969428155,3261.56298828125,3172.0183227539064
2021-07-29,3333.239990234375,3339.8701171875,3280.409912109375,3286.360107421875,0,1.857630826125578,3260.9594848632814,3177.1671549479165
2021-07-30,3356.530029296875,3361.169921875,3304.510009765625,3304.510009765625,0,0.6987207381027094,3264.0329833984374,3182.394657389323
2021-08-02,3377.489990234375,3420.31005859375,3370.830078125,3388.5,0,0.6244532524528168,3267.1159790039064,3187.582491048177
2021-08-03,3396.659912109375,3397.7900390625,3340.39990234375,3382.1201171875,0,0.5675789396986319,3271.552978515625,3192.3263224283855
2021-08-04,3436.89990234375,3450.3701171875,3405.7099609375,3415.139892578125,0,1.1846929417607122,3280.311474609375,3200.15615234375
2021-08-05,3424.4599609375,3451.409912109375,3408.409912109375,3447.2099609375,0,-0.361952391972975,3290.3939697265623,3207.6303181966146
2021-08-06,3412.050048828125,3427.570068359375,3403.469970703125,3404.39990234375,0,-0.3623903404020967,3297.0769775390627,3216.978653971354
2021-08-09,3399.760009765625,3428.110107421875,3387.570068359375,3424.419921875,0,-0.3601951579438545,3301.1149780273436,3225.4089884440104
2021-08-10,3358.8701171875,3409.449951171875,3337.639892578125,3406.47998046875,0,-1.2027287944052278,3304.0179809570313,3231.699825032552
2021-08-11,3350.929931640625,3373.389892578125,3310.010009765625,3370.389892578125,0,-0.23639453952818412,3307.1054809570314,3238.304825846354
2021-08-12,3312.9599609375,3328.550048828125,3287.0400390625,3328.550048828125,0,-1.1331174174846081,3311.8664794921874,3244.70166015625
2021-08-13,3335.0400390625,3337.610107421875,3305.81005859375,3308.77001953125,0,0.6664758519674852,3321.345983886719,3250.4976603190103
2021-08-16,3322.639892578125,3331.739990234375,3298.199951171875,3323.77001953125,0,-0.37181402139510045,3330.1024780273438,3254.773156738281
2021-08-17,3256.820068359375,3288.02001953125,3228.889892578125,3288.02001953125,0,-1.9809496769654045,3333.3959838867186,3258.18515625
2021-08-18,3208.830078125,3269.14990234375,3205.97998046875,3245.659912109375,0,-1.4735229219632662,3329.3999877929687,3259.6159912109374
2021-08-19,3235.8701171875,3252.6298828125,3166.830078125,3192.22998046875,0,0.8426759412047291,3328.2224975585937,3261.3026611328123
2021-08-20,3256.5,3263.469970703125,3218.550048828125,3245.219970703125,0,0.6375374185423333,3327.0444946289062,3263.227994791667
2021-08-23,3342.010009765625,3346.159912109375,3287.360107421875,3287.679931640625,0,2.6258255724128654,3330.2989990234373,3266.2736612955728
2021-08-24,3345.389892578125,3363.419921875,3338.919921875,3347.830078125,0,0.10113323426990117,3336.7699951171876,3268.9208251953123
2021-08-25,3372.550048828125,3393.89990234375,3363.25,3365.199951171875,0,0.8118681864333954,3341.775,3272.224658203125
2021-08-26,3370.389892578125,3385.469970703125,3346.830078125,3368.360107421875,0,-0.06405112507523736,3343.6324951171873,3275.114823404948
2021-08-27,3436.449951171875,3441.780029296875,3373.5,3373.5,0,1.9600123635315825,3347.6284912109377,3280.069156901042
2021-08-30,3446.43994140625,3477.929931640625,3433.8798828125,3460.800048828125,0,0.2907066995393892,3351.0759887695312,3283.9408243815105
2021-08-31,3417.719970703125,3446.580078125,3391.1201171875,3446.469970703125,0,-0.8333228256229619,3352.1289916992187,3287.7084920247394
2021-09-01,3399.949951171875,3433.010009765625,3398.6298828125,3431.0,0,-0.5199378440473579,3350.281494140625,3291.5206583658855
2021-09-02,3411.320068359375,3420.010009765625,3396.949951171875,3413.35009765625,0,0.3344201341428876,3349.6244995117186,3295.734659830729
2021-09-03,3430.889892578125,3445.39990234375,3401.760009765625,3405.030029296875,0,0.5736730598885575,3350.5664916992187,3299.6459920247394
2021-09-07,3419.72998046875,3432.989990234375,3401.889892578125,3432.199951171875,0,-0.32527747782045147,3351.564990234375,3303.140490722656
2021-09-08,3377.679931640625,3411.75,3350.260009765625,3409.510009765625,0,-1.229630674593818,3352.505480957031,3305.1794881184896
2021-09-09,3390.840087890625,3410.06005859375,3379.830078125,3381.570068359375,0,0.3896211753731116,3354.5009887695314,3307.9271565755207
2021-09-10,3416.659912109375,3468.679931640625,3415.159912109375,3425.3701171875,0,0.7614580325081555,3359.685986328125,3311.5213216145835
2021-09-13,3449.679931640625,3458.070068359375,3405.340087890625,3450.580078125,0,0.9664415066369392,3365.4179809570314,3315.1541544596353
2021-09-14,3449.389892578125,3475.780029296875,3433.510009765625,3464.7099609375,0,-0.00840770935992552,3371.755480957031,3320.0971516927084
2021-09-15,3465.760009765625,3466.52001953125,3421.56005859375,3451.239990234375,0,0.4745800763990893,3382.2024780273437,3324.9933186848957
2021-09-16,3473.60009765625,3484.18994140625,3427.85009765625,3437.280029296875,0,0.2262155448886638,3395.4409790039062,3329.7961547851564
2021-09-17,3421.159912109375,3457.77001953125,3403.139892578125,3457.77001953125,0,-1.5096782609563486,3404.70546875,3333.528487141927
2021-09-20,3338.22998046875,3360.030029296875,3289.409912109375,3341.280029296875,0,-2.4240296791474214,3408.7919677734376,3334.935652669271
2021-09-21,3345.030029296875,3368.3798828125,3313.85009765625,3363.35009765625,0,0.20370222746517452,3408.94296875,3336.661486816406
2021-09-22,3412.02001953125,3420.739990234375,3357.6201171875,3374.22998046875,0,2.002672312285836,3412.2744750976562,3338.142822265625
2021-09-23,3457.449951171875,3468.739990234375,3418.0,3426.280029296875,0,1.3314673237722063,3416.5194702148438,3339.9524861653645
2021-09-24,3453.919921875,3461.280029296875,3426.080078125,3431.139892578125,0,-0.10209921609071193,3420.6959716796873,3341.7626505533854
2021-09-27,3445.43994140625,3458.22998046875,3399.080078125,3418.1201171875,0,-0.24551757598788582,3421.145471191406,3344.2689819335938
2021-09-28,3314.389892578125,3398.10009765625,3313.75,3378.110107421875,0,-3.8035795444641307,3414.54296875,3344.244978841146
2021-09-29,3263.840087890625,3329.889892578125,3257.2099609375,3318.330078125,0,-1.5251616836237547,3406.848974609375,3343.5103149414062
2021-09-30,3258.090087890625,3311.409912109375,3257.739990234375,3293.72998046875,0,-0.17617284686628487,3399.7559814453125,3343.4496500651044
2021-10-01,3261.179931640625,3277.580078125,3208.550048828125,3275.280029296875,0,0.09483604402111823,3392.248974609375,3344.089147949219
2021-10-04,3180.06005859375,3246.419921875,3170.469970703125,3240.89990234375,0,-2.487439354689802,3379.707482910156,3342.4503173828125
2021-10-05,3227.25,3249.010009765625,3191.14990234375,3204.72998046875,0,1.4839323955132322,3370.0834838867186,3340.921150716146
2021-10-06,3238.7900390625,3242.3798828125,3182.6201171875,3191.510009765625,0,0.3575811933534734,3363.1389892578127,3339.887483723958
2021-10-07,3274.47998046875,3319.3798828125,3271.18994140625,3281.02001953125,0,1.1019529199423062,3357.3209838867188,3339.6424845377605
2021-10-08,3246.27001953125,3289.5,3241.8701171875,3288.580078125,0,-0.8615096475093287,3348.8014892578126,3340.117985026042
2021-10-11,3221.22998046875,3274.39990234375,3219.949951171875,3232.820068359375,0,-0.7713480059220568,3337.3789916992187,3341.380985514323
2021-10-12,3178.14990234375,3242.889892578125,3165.35009765625,3240.780029296875,0,-1.3373797706530466,3323.8169921875,3341.891650390625
2021-10-13,3192.75,3211.969970703125,3183.5,3203.659912109375,0,0.4593898370081062,3310.1664916992186,3341.9216512044272
2021-10-14,3291.239990234375,3292.090087890625,3243.14990234375,3245.8701171875,0,3.084801197537379,3301.048486328125,3341.9631510416666
2021-10-15,3314.409912109375,3325.31005859375,3299.550048828125,3316.5400390625,0,0.7039876139008028,3295.710986328125,3342.8796508789064
2021-10-18,3338.780029296875,3340.840087890625,3276.699951171875,3287.419921875,0,0.7352777065523064,3295.738488769531,3343.8583170572915
2021-10-19,3381.449951171875,3381.699951171875,3331.989990234375,3343.1298828125,0,1.2780093776943335,3297.5594848632813,3345.6004842122397
2021-10-20,3374.219970703125,3387.97998046875,3363.340087890625,3380.3798828125,0,-0.2138130261618798,3295.669482421875,3348.2379842122396
2021-10-21,3412.050048828125,3414.97998046875,3353.8701171875,3353.949951171875,0,1.1211503237329445,3293.3994873046877,3350.5646525065104
2021-10-22,3370.280029296875,3427.1298828125,3366.6298828125,3393.139892578125,0,-1.2241912906757024,3289.217492675781,3351.1819864908853
2021-10-25,3392.389892578125,3412.39990234375,3377.969970703125,3384.93994140625,0,0.656024516926057,3286.564990234375,3351.779650878906
2021-10-26,3392.9599609375,3427.89990234375,3381.14990234375,3420.330078125,0,0.01680432902544382,3290.4934936523437,3352.0374837239583
2021-10-27,3360.2900390625,3399.1298828125,3353.780029296875,3365.110107421875,0,-0.9628737813331845,3295.3159912109377,3351.431319173177
2021-10-28,3438.830078125,3440.580078125,3402.969970703125,3406.300048828125,0,2.337299404202975,3304.352990722656,3351.463488769531
2021-10-29,3451.27001953125,3452.830078125,3404.14990234375,3407.47998046875,0,0.3617492322572913,3313.8574951171877,3351.910323079427
2021-11-01,3506.280029296875,3507.56005859375,3451.679931640625,3459.570068359375,0,1.5939062853475683,3330.168493652344,3353.480822753906
2021-11-02,3548.860107421875,3549.760009765625,3510.25,3510.25,0,1.2143946795241778,3346.2489990234376,3355.9658243815106
2021-11-03,3590.169921875,3592.760009765625,3540.0,3552.7099609375,0,1.1640305112825322,3363.8179931640625,3359.8208211263022
2021-11-04,3715.760009765625,3728.080078125,3617.090087890625,3633.110107421875,0,3.4981655638470333,3385.8819946289063,3365.9013224283854
2021-11-05,3756.550048828125,3789.590087890625,3725.320068359375,3738.889892578125,0,1.0977576311520965,3411.39599609375,3373.2944905598956
2021-11-08,3803.330078125,3824.320068359375,3766.47998046875,3781.1298828125,0,1.2452923211143663,3440.5010009765624,3381.099324544271
2021-11-09,3800.570068359375,3838.6201171875,3767.030029296875,3830.77001953125,0,-0.07256824174949328,3471.6220092773438,3389.0648274739583
2021-11-10,3693.02001953125,3783.06005859375,3676.6201171875,3727.590087890625,0,-2.829839915951138,3496.6355102539064,3396.334826660156
2021-11-11,3764.489990234375,3772.070068359375,3723.169921875,3740.360107421875,0,1.9352716834770023,3520.2980102539063,3405.5958251953125
2021-11-12,3794.5,3812.340087890625,3754.669921875,3770.52001953125,0,0.7971866001364125,3544.3025146484374,3414.9063232421877
2021-11-15,3793.75,3823.6201171875,3760.10009765625,3817.10009765625,0,-0.01976544999341412,3567.0510131835936,3423.860489908854
2021-11-16,3859.39990234375,3866.72998046875,3774.070068359375,3781.909912109375,0,1.730475185337732,3590.9485107421874,3432.4836547851564
2021-11-17,3831.43994140625,3856.5,3813.580078125,3851.31005859375,0,-0.7244639489294769,3613.8095092773438,3440.5844889322916
2021-11-18,3899.9599609375,3916.919921875,3861.93994140625,3904.2900390625,0,1.7883620930803756,3638.2050048828123,3449.3746541341147
2021-11-19,3912.02001953125,3936.989990234375,3879.860107421875,3895.64990234375,0,0.30923544637753153,3665.2920043945314,3458.401822916667
2021-11-22,3847.1201171875,3982.1201171875,3843.889892578125,3928.0,0,-1.6589869688735992,3688.028515625,3465.2463256835936
2021-11-23,3834.429931640625,3869.860107421875,3773.43994140625,3836.68994140625,0,-0.3298619528457114,3710.102014160156,3471.712825520833
2021-11-24,3870.010009765625,3871.590087890625,3765.68994140625,3800.050048828125,0,0.9279105045421066,3735.5880126953125,3479.2509928385416
2021-11-26,3757.1298828125,3833.050048828125,3735.929931640625,3799.550048828125,0,-2.916791601786095,3751.5030029296877,3485.203991699219
2021-11-29,3910.5400390625,3914.699951171875,3806.360107421875,3827.409912109375,0,4.083174152477276,3774.46650390625,3493.5243245442707
2021-11-30,3833.219970703125,3924.7900390625,3804.60009765625,3893.010009765625,0,-1.9772222656467497,3790.8135009765624,3500.2298258463543
2021-12-01,3810.75,3958.719970703125,3806.330078125,3896.090087890625,0,-0.5861904841063303,3803.907995605469,3506.746826171875
2021-12-02,3810.820068359375,3838.639892578125,3742.5400390625,3758.199951171875,0,0.0018387026011978946,3814.9405029296877,3513.965828450521
2021-12-03,3804.5400390625,3902.860107421875,3762.070068359375,3874.52001953125,0,-0.16479469469097285,3819.379504394531,3520.8608276367186
2021-12-06,3800.070068359375,3814.330078125,3687.8701171875,3797.590087890625,0,-0.11749043661599679,3821.5555053710937,3527.2509969075522
2021-12-07,3988.75,4002.159912109375,3892.320068359375,3892.320068359375,0,4.965169805989511,3830.8265014648437,3536.235498046875
2021-12-08,3964.43994140625,3973.419921875,3928.159912109375,3954.260009765625,0,-0.6094655868066456,3839.0199951171876,3544.8196655273437
2021-12-09,3879.52001953125,3981.93994140625,3877.080078125,3936.340087890625,0,-2.142040821152602,3848.3449951171874,3551.7156656901043
2021-12-10,3914.669921875,3967.97998046875,3871.889892578125,3952.39990234375,0,0.9060374006781613,3855.8539916992186,3559.066829427083
2021-12-13,3814.429931640625,3936.7099609375,3811.050048828125,3931.030029296875,0,-2.560624324269034,3856.85048828125,3565.621329752604
2021-12-14,3794.409912109375,3814.6201171875,3746.43994140625,3768.06005859375,0,-0.524849581458664,3856.8834838867188,3573.224328613281
2021-12-15,3934.4599609375,3939.860107421875,3757.280029296875,3805.409912109375,0,3.690957278526308,3860.6364868164064,3583.048160807292
2021-12-16,3766.320068359375,3961.989990234375,3748.1298828125,3961.550048828125,0,-4.2735189644187095,3857.3804931640625,3588.953161621094
2021-12-17,3761.0400390625,3814.830078125,3721.169921875,3733.659912109375,0,-0.14019066890337273,3850.4344970703123,3594.0129964192706
2021-12-20,3732.389892578125,3755.3701171875,3689.3798828125,3707.39990234375,0,-0.7617612731269041,3841.452990722656,3598.654162597656
2021-12-21,3857.300048828125,3861.77001953125,3760.06005859375,3818.570068359375,0,3.346653480612627,3841.9619873046877,3605.5184977213544
2021-12-22,3891.919921875,3892.77001953125,3817.219970703125,3836.5400390625,0,0.8975156873625378,3844.8364868164062,3615.1439982096354
2021-12-23,3932.389892578125,3955.5400390625,3906.820068359375,3906.820068359375,0,1.0398459247750402,3847.9554809570313,3626.286494954427
2021-12-27,4039.510009765625,4040.6298828125,3945.989990234375,3945.989990234375,0,2.7240461936308913,3862.0744873046874,3639.3101603190103
2021-12-28,3992.18994140625,4054.989990234375,3977.719970703125,4052.830078125,0,-1.1714308974350218,3866.156982421875,3651.493660481771
2021-12-29,3999.35009765625,4023.989990234375,3979.18994140625,3995.4599609375,0,0.17935409775311495,3874.463488769531,3665.1484944661456
2021-12-30,3952.0400390625,4008.68994140625,3945.760009765625,3996.43994140625,0,-1.1829436643087443,3881.5279907226563,3677.2283284505206
2021-12-31,3946.169921875,3987.550048828125,3944.820068359375,3960.4599609375,0,-0.14853384908752876,3888.2954833984377,3689.0179931640623
2022-01-03,4027.219970703125,4027.89990234375,3961.2900390625,3974.31005859375,0,2.053891505756922,3899.429479980469,3701.5636596679688
2022-01-04,4009.0,4068.14990234375,3918.409912109375,4045.3701171875,0,-0.4524205490554323,3909.8759765625,3714.2758260091146
2022-01-05,3879.8701171875,4020.5,3876.840087890625,3988.60009765625,0,-3.2209998207158863,3904.431982421875,3725.2531616210936
2022-01-06,3909.0400390625,3926.989990234375,3839.080078125,3872.39990234375,0,0.7518272775622004,3901.6619873046875,3737.4346638997395
2022-01-07,3796.320068359375,3917.820068359375,3786.429931640625,3912.18994140625,0,-2.8835716589425964,3897.501989746094,3747.4941650390624
2022-01-10,3805.389892578125,3810.300048828125,3676.77001953125,3738.18994140625,0,0.23891094679668878,3892.03798828125,3756.063330078125
2022-01-11,3875.43994140625,3879.0,3767.820068359375,3785.580078125,0,1.8408113440556484,3895.088488769531,3765.4138305664064
2022-01-12,3901.2099609375,3937.9599609375,3866.14990234375,3915.610107421875,0,0.6649572673263826,3900.4284912109374,3774.787662760417
2022-01-13,3811.840087890625,3992.22998046875,3801.429931640625,3971.169921875,0,-2.2908244862934413,3894.297497558594,3781.960831705729
2022-01-14,3900.610107421875,3903.050048828125,3783.10009765625,3783.10009765625,0,2.328797050360354,3901.011999511719,3790.7340006510417
2022-01-18,3727.239990234375,3840.949951171875,3720.159912109375,3840.780029296875,0,-4.44469230230472,3899.3219970703126,3795.987166341146
2022-01-19,3612.18994140625,3777.89990234375,3610.47998046875,3763.25,0,-3.0867357382289295,3893.3119995117186,3800.0189982096354
2022-01-20,3494.75,3666.6201171875,3493.10009765625,3638.14990234375,0,-3.251211683528743,3875.1844970703123,3801.725
2022-01-21,3434.7900390625,3567.10009765625,3429.8798828125,3466.18994140625,0,-1.7157153140424874,3852.3280029296875,3802.42216796875
2022-01-24,3479.949951171875,3483.489990234375,3257.4599609375,3363.39990234375,0,1.314779407060973,3829.706005859375,3804.4164998372394
2022-01-25,3350.85009765625,3432.2099609375,3335.699951171875,3387.93994140625,0,-3.7098192596749957,3795.2730102539062,3802.950166829427
2022-01-26,3407.0,3540.52001953125,3357.110107421875,3447.31005859375,0,1.6756912636296084,3766.0135131835937,3802.212333170573
2022-01-27,3244.0,3422.909912109375,3236.199951171875,3422.909912109375,0,-4.784267684179633,3728.2460083007813,3797.840999348958
2022-01-28,3303.39990234375,3304.169921875,3147.47998046875,3237.489990234375,0,1.831069739326452,3695.814001464844,3793.7499959309894
2022-01-31,3483.2099609375,3484.7099609375,3304.8798828125,3332.1298828125,0,5.443181688846566,3672.6660034179686,3791.9673299153646
2022-02-01,3510.860107421875,3515.47998046875,3422.360107421875,3504.659912109375,0,0.7938122247713508,3646.848010253906,3788.5523315429687
2022-02-02,3597.169921875,3601.219970703125,3526.9599609375,3578.419921875,0,2.458366662649647,3626.2565063476563,3785.89599609375
2022-02-03,3432.550048828125,3559.199951171875,3425.18994140625,3510.25,0,-4.576371887404973,3603.8905029296875,3779.7163289388022
2022-02-04,3453.070068359375,3481.659912109375,3374.5,3420.429931640625,0,0.5978068561084848,3581.092004394531,3773.9246622721353
