Date,Open,High,Low,Close,Volume
2022-01-03,1830.1,1830.1,1798.8,1799.4,116
2022-01-04,1800.5,1815.3,1800.0,1814.0,38
2022-01-05,1813.1,1824.6,1813.1,1824.6,8
2022-01-06,1787.1,1791.3,1787.1,1788.7,30
2022-01-07,1791.8,1797.0,1784.4,1797.0,17
2022-01-10,1794.9,1798.7,1790.4,1798.4,534
2022-01-11,1803.9,1822.5,1803.0,1818.6,743
2022-01-12,1819.0,1827.2,1816.9,1827.2,1547
2022-01-13,1819.8,1823.0,1815.4,1821.2,40
2022-01-14,1821.5,1822.0,1816.5,1816.5,816
2022-01-18,1816.8,1820.1,1812.3,1812.3,900
2022-01-19,1817.4,1843.1,1817.4,1843.1,4
2022-01-20,1840.6,1843.0,1838.2,1842.5,20
2022-01-21,1838.0,1842.4,1828.9,1831.8,19
2022-01-24,1837.9,1842.1,1837.9,1841.7,8
2022-01-25,1843.0,1852.7,1842.0,1852.7,11
2022-01-26,1829.9,1829.9,1829.9,1829.9,55
2022-01-27,1793.3,1793.3,1793.3,1793.3,196036
2022-01-28,1797.5,1798.4,1778.8,1784.9,28521
2022-01-31,1788.5,1798.5,1785.1,1795.0,1735
2022-02-01,1797.2,1806.1,1797.1,1800.3,223
2022-02-02,1797.8,1810.1,1795.1,1809.2,1690
2022-02-03,1805.8,1808.1,1787.9,1803.0,466
2022-02-04,1806.0,1813.7,1792.5,1806.6,571
2022-02-07,1812.2,1821.3,1809.1,1820.6,601
2022-02-08,1818.9,1827.6,1815.0,1826.6,108
2022-02-09,1825.4,1835.2,1825.3,1835.2,683
2022-02-10,1833.3,1842.1,1820.8,1836.2,365
2022-02-11,1822.0,1864.8,1822.0,1840.8,181
2022-02-14,1861.8,1870.6,1854.6,1868.0,79
2022-02-15,1872.6,1879.7,1847.4,1854.8,86
2022-02-16,1858.7,1870.2,1856.3,1870.2,34
2022-02-17,1876.3,1900.7,1876.2,1900.7,393
2022-02-18,1899.4,1899.4,1890.7,1898.6,51
2022-02-22,1908.1,1912.0,1890.8,1906.1,173
2022-02-23,1896.6,1910.6,1895.7,1909.2,73
2022-02-24,1911.9,1972.5,1911.7,1925.1,2706
2022-02-25,1906.9,1920.0,1883.6,1886.5,586
2022-02-28,1928.3,1928.4,1894.2,1899.4,390
2022-03-01,1908.3,1942.4,1903.8,1942.4,547
2022-03-02,1945.6,1948.2,1919.8,1920.9,109
2022-03-03,1930.5,1940.3,1924.8,1934.4,122
2022-03-04,1937.0,1970.9,1935.6,1965.1,47
2022-03-07,1989.0,2001.1,1963.0,1993.9,2516
2022-03-08,1999.4,2072.0,1998.0,2040.1,1813
2022-03-09,2053.6,2063.0,1980.8,1985.9,1022
2022-03-10,1978.1,2010.5,1978.1,1998.1,670
2022-03-11,1985.0,1996.0,1959.9,1982.7,865
2022-03-14,1976.5,1977.7,1959.6,1959.6,145
2022-03-15,1939.8,1939.9,1910.7,1928.5,71
2022-03-16,1922.4,1922.4,1907.2,1908.0,104
2022-03-17,1933.9,1947.2,1933.9,1942.1,39
2022-03-18,1934.5,1939.3,1928.2,1928.2,28
2022-03-21,1925.4,1928.6,1925.0,1928.6,5
2022-03-22,1920.7,1920.7,1920.7,1920.7,26
2022-03-23,1936.6,1936.6,1936.6,1936.6,204
2022-03-24,1963.6,1964.0,1961.6,1961.6,8
2022-03-25,1953.8,1953.8,1953.8,1953.8,83
2022-03-28,1932.6,1939.6,1932.6,1939.6,7
2022-03-29,1893.5,1912.0,1893.5,1912.0,128051
2022-03-30,1918.4,1937.0,1914.5,1933.5,17765
2022-03-31,1933.5,1949.9,1919.1,1949.2,3617
2022-04-01,1935.0,1938.0,1917.0,1919.1,1016
2022-04-04,1921.2,1936.1,1915.6,1929.2,371
2022-04-05,1927.1,1943.5,1918.4,1922.9,412
2022-04-06,1916.7,1931.8,1916.7,1918.4,138
2022-04-07,1919.5,1934.8,1919.5,1933.8,311
2022-04-08,1928.8,1947.7,1928.8,1941.6,153
2022-04-11,1946.6,1968.4,1941.8,1944.3,163
2022-04-12,1952.5,1977.1,1950.6,1972.1,246
2022-04-13,1969.5,1981.0,1969.5,1981.0,204
2022-04-14,1977.2,1978.7,1963.0,1970.9,101
2022-04-18,1973.4,1997.1,1972.8,1982.9,196
2022-04-19,1973.8,1978.3,1945.7,1955.7,130
2022-04-20,1945.5,1953.6,1945.5,1952.3,621
2022-04-21,1942.5,1944.9,1942.5,1944.9,4
2022-04-22,1949.6,1950.4,1930.2,1931.0,178
2022-04-25,1925.0,1925.0,1889.3,1893.2,748
2022-04-26,1900.5,1909.1,1894.0,1901.4,302
2022-04-27,1897.8,1900.6,1882.2,1885.9,1786
2022-04-28,1883.8,1893.0,1872.9,1888.7,513
2022-04-29,1902.7,1918.2,1902.4,1909.3,132
2022-05-02,1896.7,1896.8,1853.0,1861.8,385
2022-05-03,1868.8,1868.8,1868.8,1868.8,466
2022-05-04,1867.0,1867.0,1867.0,1867.0,1
2022-05-05,1897.0,1904.3,1874.0,1874.0,80
2022-05-06,1874.7,1890.3,1871.5,1881.2,214
2022-05-09,1866.6,1867.5,1854.0,1857.1,304
2022-05-10,1839.9,1839.9,1839.9,1839.9,1540
2022-05-11,1841.5,1852.6,1841.0,1852.6,892
2022-05-12,1849.8,1851.9,1822.2,1823.8,153
2022-05-13,1825.0,1825.0,1807.4,1807.4,335
2022-05-16,1790.5,1813.5,1787.0,1813.5,34
2022-05-17,1824.9,1828.6,1816.7,1818.2,121
2022-05-18,1815.0,1819.7,1805.0,1815.9,311
2022-05-19,1810.9,1841.2,1810.7,1841.2,138
2022-05-20,1839.1,1841.8,1836.3,1841.8,110
2022-05-23,1846.3,1863.0,1845.8,1847.8,216
2022-05-24,1852.5,1867.0,1852.5,1865.1,33
2022-05-25,1846.2,1846.2,1846.2,1846.2,0
2022-05-26,1840.4,1847.4,1840.4,1847.4,123355
2022-05-27,1848.3,1860.7,1845.9,1851.3,30091
2022-05-31,1850.3,1862.1,1832.8,1842.7,4073
2022-06-01,1831.0,1847.9,1825.3,1843.3,1623
2022-06-02,1845.4,1868.7,1842.1,1866.5,551
