Date,Open,High,Low,Close,Volume
2025-01-02,2633.0,2663.1,2633.0,2658.9,1728
2025-01-03,2658.7,2658.7,2641.8,2645.0,591
2025-01-06,2645.5,2647.0,2617.3,2638.4,960
2025-01-07,2653.4,2657.5,2653.0,2656.7,643
2025-01-08,2655.5,2676.9,2653.5,2664.5,999
2025-01-09,2669.7,2686.3,2667.9,2683.8,1139
2025-01-10,2686.1,2720.1,2683.7,2708.5,403
2025-01-13,2711.1,2711.2,2673.5,2673.5,765
2025-01-14,2673.6,2688.3,2670.8,2677.5,794
2025-01-15,2690.8,2712.5,2690.8,2712.5,930
2025-01-16,2731.7,2749.8,2731.7,2746.4,1721
2025-01-17,2736.0,2751.6,2725.5,2744.3,1214
2025-01-21,2746.0,2755.0,2724.8,2755.0,1439
2025-01-22,2754.5,2768.8,2753.5,2767.6,2079
2025-01-23,2760.0,2765.0,2745.4,2763.1,2201
2025-01-24,2759.8,2792.0,2759.8,2777.3,1593
2025-01-27,2761.1,2762.2,2737.5,2737.5,984
2025-01-28,2738.0,2766.8,2738.0,2766.8,2307
2025-01-29,2769.1,2769.1,2769.1,2769.1,125692
2025-01-30,2772.5,2829.5,2770.0,2823.0,40141
2025-01-31,2829.0,2838.0,2804.0,2812.5,3443
2025-02-03,2818.2,2848.4,2780.9,2833.9,2649
2025-02-04,2827.6,2853.3,2816.1,2853.3,2187
2025-02-05,2850.0,2880.5,2848.0,2871.6,4519
2025-02-06,2865.2,2871.7,2836.3,2856.0,3116
2025-02-07,2859.9,2889.5,2857.8,2867.3,1822
2025-02-10,2864.2,2916.1,2863.8,2914.3,2237
2025-02-11,2925.5,2945.4,2890.0,2912.5,2554
2025-02-12,2902.0,2912.3,2868.6,2909.0,2504
2025-02-13,2911.3,2937.7,2910.6,2925.9,4670
2025-02-14,2937.3,2944.4,2874.8,2883.6,1992
2025-02-18,2879.2,2936.4,2873.8,2931.6,4010
2025-02-19,2938.7,2946.0,2917.1,2919.4,2630
2025-02-20,2949.1,2955.8,2924.2,2940.0,656
2025-02-21,2938.8,2940.0,2917.3,2937.6,570
2025-02-24,2933.1,2957.9,2933.1,2947.9,415
2025-02-25,2938.7,2943.2,2890.0,2904.5,1854
2025-02-26,2913.5,2917.0,2913.0,2916.8,2050
2025-02-27,2918.5,2922.8,2870.4,2883.2,3215
2025-02-28,2877.1,2877.1,2834.1,2836.8,990
2025-03-03,2872.7,2891.8,2863.4,2890.2,423
2025-03-04,2886.1,2927.9,2886.1,2909.6,885
2025-03-05,2916.7,2922.0,2893.0,2915.3,551
2025-03-06,2904.0,2918.6,2903.8,2916.6,870
2025-03-07,2900.9,2927.3,2900.5,2904.7,531
2025-03-10,2910.1,2915.1,2880.2,2891.0,55
2025-03-11,2884.4,2916.7,2880.4,2912.9,197
2025-03-12,2912.0,2939.1,2910.0,2939.1,213
2025-03-13,2937.1,2988.0,2935.2,2984.3,2366
2025-03-14,2994.4,3004.8,2986.0,2994.5,1800
2025-03-17,2991.0,3001.5,2989.0,3000.0,214
2025-03-18,3006.4,3039.2,3004.4,3035.1,428
2025-03-19,3035.2,3050.9,3030.9,3035.9,175
2025-03-20,3047.3,3047.3,3034.4,3040.0,185
2025-03-21,3034.5,3037.5,3000.9,3018.2,151
2025-03-24,3024.3,3024.3,3006.0,3013.1,137
2025-03-25,3026.4,3028.8,3023.7,3023.7,74
2025-03-26,3033.2,3033.2,3019.5,3020.9,83
2025-03-27,3025.5,3065.0,3025.5,3060.2,124359
2025-03-28,3069.7,3094.9,3066.8,3086.5,31206
2025-03-31,3091.0,3132.5,3086.0,3122.8,3438
2025-04-01,3129.7,3149.5,3104.0,3118.9,1721
2025-04-02,3120.7,3168.6,3117.4,3139.9,5946
2025-04-03,3150.0,3166.9,3052.0,3097.0,5516
2025-04-04,3110.5,3127.7,3011.0,3012.0,3247
2025-04-07,3016.4,3050.8,2949.7,2951.3,4424
2025-04-08,2994.0,3014.5,2968.4,2968.4,3213
2025-04-09,2965.8,3090.4,2965.8,3056.5,2175
2025-04-10,3073.9,3167.0,3072.1,3155.2,3456
2025-04-11,3182.1,3235.0,3182.1,3222.2,862
2025-04-14,3215.5,3228.8,3194.5,3204.8,263
2025-04-15,3216.0,3218.7,3214.0,3218.7,390
2025-04-16,3238.3,3334.9,3238.3,3326.6,1874
2025-04-17,3345.0,3345.0,3287.8,3308.7,824
2025-04-21,3342.2,3418.5,3342.2,3406.2,78
2025-04-22,3422.2,3485.6,3361.7,3400.8,785
2025-04-23,3321.2,3370.3,3256.2,3276.3,331
2025-04-24,3305.4,3353.9,3304.9,3332.0,560
2025-04-25,3355.5,3355.5,3266.1,3282.4,162
2025-04-28,3284.5,3332.5,3284.5,3332.5,1300
2025-04-29,3340.0,3340.0,3299.9,3318.8,1278
2025-04-30,3318.7,3318.7,3268.0,3305.0,207
2025-05-01,3272.9,3275.0,3198.6,3210.0,2131
2025-05-02,3239.9,3257.0,3225.0,3231.9,1349
2025-05-05,3242.7,3315.7,3239.7,3311.3,244
2025-05-06,3365.5,3430.9,3356.8,3411.4,2357
2025-05-07,3418.7,3418.7,3364.7,3381.4,1080
2025-05-08,3390.0,3390.0,3288.7,3296.6,200
2025-05-09,3299.0,3335.5,3299.0,3335.4,216
2025-05-12,3300.7,3300.7,3205.0,3220.0,886
2025-05-13,3232.0,3251.4,3223.5,3240.3,2424
2025-05-14,3233.0,3233.0,3171.7,3181.4,3518
2025-05-15,3151.0,3228.1,3125.0,3220.7,652
2025-05-16,3227.7,3228.1,3173.9,3182.0,199
2025-05-19,3234.4,3241.0,3228.3,3228.9,266
2025-05-20,3219.0,3293.2,3207.5,3280.3,356
2025-05-21,3293.4,3317.5,3290.2,3309.3,979
2025-05-22,3327.3,3328.0,3282.7,3292.3,1210
2025-05-23,3328.0,3363.6,3323.5,3363.6,47
2025-05-27,3332.5,3341.0,3296.3,3299.1,189
2025-05-28,3293.6,3293.6,3293.6,3293.6,127758
2025-05-29,3283.7,3328.8,3242.4,3317.1,24370
2025-05-30,3315.1,3318.0,3270.9,3288.9,2213
2025-06-02,3296.9,3380.8,3296.9,3370.6,976
2025-06-03,3385.1,3390.0,3331.3,3350.2,6410
2025-06-04,3355.0,3380.0,3344.0,3373.5,207
2025-06-05,3371.5,3400.0,3343.7,3350.7,731
2025-06-06,3364.3,3364.3,3306.0,3322.7,81
2025-06-09,3315.6,3334.6,3290.0,3332.1,1887
2025-06-10,3302.0,3344.3,3302.0,3320.9,65
2025-06-11,3328.0,3356.0,3321.3,3321.3,2106
2025-06-12,3363.0,3395.9,3353.4,3380.9,1818
2025-06-13,3407.3,3444.0,3407.3,3431.2,499
2025-06-16,3442.0,3442.0,3385.4,3396.4,480
2025-06-17,3398.3,3398.3,3376.1,3386.6,1477
2025-06-18,3385.3,3391.9,3365.1,3389.8,0
2025-06-20,3350.0,3372.9,3341.0,3368.1,709
2025-06-23,3365.9,3387.9,3350.0,3377.7,30
2025-06-24,3358.0,3358.0,3301.0,3317.4,538
2025-06-25,3321.6,3331.2,3310.6,3327.1,373
2025-06-26,3332.4,3333.5,3332.4,3333.5,2058
2025-06-27,3318.7,3318.7,3253.8,3273.7,284
2025-06-30,3265.9,3306.9,3262.0,3294.4,1242
2025-07-01,3310.1,3354.1,3310.1,3336.7,371
2025-07-02,3329.0,3357.5,3329.0,3348.0,39
2025-07-03,3362.0,3362.0,3322.3,3331.6,0
2025-07-04,3342.0,3342.0,3332.5,3332.5,0
2025-07-07,3305.5,3333.3,3299.2,3332.2,254
2025-07-08,3330.4,3334.5,3287.6,3307.0,909
2025-07-09,3289.4,3314.0,3282.0,3311.6,114
2025-07-10,3323.6,3330.5,3311.6,3317.4,209
2025-07-11,3330.5,3370.0,3330.5,3356.0,776
2025-07-14,3367.0,3375.5,3350.0,3351.5,583
2025-07-15,3341.0,3341.0,3329.8,3329.8,210
2025-07-16,3341.2,3352.9,3329.5,3352.5,10
2025-07-17,3313.8,3340.8,3313.8,3340.1,667
2025-07-18,3338.2,3353.0,3338.2,3353.0,602
2025-07-21,3350.3,3411.7,3350.3,3401.9,53
2025-07-22,3411.0,3441.0,3395.6,3439.2,39
2025-07-23,3430.3,3433.9,3388.1,3394.1,63
2025-07-24,3367.0,3371.0,3367.0,3371.0,1175
2025-07-25,3344.0,3345.0,3326.5,3334.0,67
2025-07-28,3326.6,3326.8,3309.1,3309.1,533
2025-07-29,3323.4,3323.4,3323.4,3323.4,113144
2025-07-30,3325.8,3331.8,3263.9,3295.8,19252
2025-07-31,3272.9,3312.0,3272.9,3293.2,3704
2025-08-01,3286.2,3360.6,3281.0,3347.7,3420
2025-08-04,3367.6,3386.5,3347.4,3374.4,351
2025-08-05,3378.5,3387.2,3351.2,3381.9,915
2025-08-06,3380.7,3383.3,3361.3,3380.0,1492
2025-08-07,3384.9,3422.9,3384.9,3400.3,5464
2025-08-08,3438.8,3477.0,3402.5,3439.1,7657
2025-08-11,3383.9,3383.9,3349.2,3353.1,1488
2025-08-12,3356.2,3356.2,3330.1,3348.9,1611
2025-08-13,3358.8,3363.4,3358.7,3358.7,1011
2025-08-14,3346.8,3356.0,3328.9,3335.2,592
2025-08-15,3346.8,3346.8,3335.9,3336.0,1185
2025-08-18,3333.5,3347.8,3331.7,3331.7,646
2025-08-19,3330.2,3343.5,3313.4,3313.4,1655
2025-08-20,3310.6,3343.5,3310.1,3343.4,1213
2025-08-21,3349.4,3349.4,3326.5,3336.9,142
2025-08-22,3349.4,3377.7,3349.4,3374.4,1240
2025-08-25,3366.0,3378.0,3366.0,3373.8,1044
2025-08-26,3378.9,3396.5,3371.1,3388.6,905
2025-08-27,3397.0,3404.6,3382.0,3404.6,3222
2025-08-28,3409.0,3434.6,3400.0,3431.8,1035
2025-08-29,3432.5,3475.6,3426.6,3473.7,0
2025-09-02,3485.7,3559.2,3485.7,3549.4,658
2025-09-03,3554.8,3593.7,3553.2,3593.2,72
2025-09-04,3549.9,3573.6,3549.9,3565.8,237
2025-09-05,3567.8,3613.2,3567.8,3613.2,925
2025-09-08,3594.5,3641.0,3590.0,3638.1,97
2025-09-09,3647.1,3670.4,3627.8,3643.3,535
2025-09-10,3625.0,3655.4,3620.8,3643.6,136
2025-09-11,3632.9,3636.9,3618.4,3636.9,307
2025-09-12,3655.5,3656.8,3643.0,3649.4,1300
2025-09-15,3640.0,3686.4,3635.1,3682.2,210
2025-09-16,3681.4,3698.6,3681.4,3688.9,373
2025-09-17,3669.0,3685.2,3661.6,3681.8,183
2025-09-18,3654.6,3667.4,3637.0,3643.7,80
2025-09-19,3659.0,3685.9,3658.2,3671.5,211
2025-09-22,3688.2,3748.2,3688.0,3740.7,410
