Date,Open,High,Low,Close,Volume
2021-01-04,48.4,49.83,47.18,47.62,528525
2021-01-05,47.38,50.2,47.24,49.93,643191
2021-01-06,49.82,50.94,49.48,50.63,509365
2021-01-07,50.53,51.28,50.39,50.83,369292
2021-01-08,50.93,52.75,50.81,52.24,499416
2021-01-11,52.58,52.7,51.5,52.25,394822
2021-01-12,52.18,53.45,52.07,53.21,400200
2021-01-13,53.31,53.93,52.58,52.91,429898
2021-01-14,52.84,53.75,52.24,53.57,390087
2021-01-15,53.8,53.83,51.83,52.36,165668
2021-01-19,52.0,53.13,51.76,52.98,125964
2021-01-20,53.13,53.79,53.05,53.24,400301
2021-01-21,52.93,53.41,52.75,53.13,352397
2021-01-22,53.1,53.16,51.44,52.27,437484
2021-01-25,52.17,52.95,51.82,52.77,349076
2021-01-26,52.91,53.25,52.29,52.61,314538
2021-01-27,52.76,53.3,51.85,52.85,442376
2021-01-28,52.65,53.58,52.04,52.34,411406
2021-01-29,52.15,53.25,51.93,52.2,410914
2021-02-01,51.99,53.74,51.64,53.55,416067
2021-02-02,53.48,55.26,53.45,54.76,463718
2021-02-03,55.05,56.33,54.81,55.69,448693
2021-02-04,55.96,56.58,55.3,56.23,381404
2021-02-05,56.46,57.29,56.43,56.85,400833
2021-02-08,57.06,58.14,57.0,57.97,399724
2021-02-09,58.11,58.62,57.27,58.36,514698
2021-02-10,58.45,58.91,58.08,58.68,457535
2021-02-11,58.4,58.71,57.84,58.24,380445
2021-02-12,57.94,59.82,57.41,59.47,480822
2021-02-16,59.98,60.95,59.33,60.05,602332
2021-02-17,60.24,61.73,59.43,61.14,335419
2021-02-18,61.68,62.26,59.79,60.52,132035
2021-02-19,60.2,60.29,58.59,59.24,102427
2021-02-22,58.88,61.84,58.82,61.49,505773
2021-02-23,62.16,63.0,60.67,61.67,570677
2021-02-24,61.29,63.51,60.97,63.22,489933
2021-02-25,63.39,63.81,62.65,63.53,510357
2021-02-26,63.46,63.57,61.34,61.5,472723
2021-03-01,61.95,62.92,59.96,60.64,456679
2021-03-02,60.23,61.21,59.38,59.75,464133
2021-03-03,59.55,61.99,59.24,61.28,465311
2021-03-04,61.08,64.86,60.52,63.83,694628
2021-03-05,64.16,66.42,63.82,66.09,573168
2021-03-08,66.68,67.98,64.57,65.05,533376
2021-03-09,64.73,65.98,63.63,64.01,554564
2021-03-10,63.84,64.96,63.13,64.44,498488
2021-03-11,64.7,66.21,64.54,66.02,441063
2021-03-12,65.96,66.24,65.41,65.61,321714
2021-03-15,65.56,66.4,64.13,65.39,378009
2021-03-16,65.33,65.43,63.8,64.8,317537
2021-03-17,64.75,65.34,63.6,64.6,254724
2021-03-18,64.42,64.82,58.2,60.0,143597
2021-03-19,59.56,61.72,58.94,61.42,84171
2021-03-22,61.55,61.9,60.39,61.55,404370
2021-03-23,61.28,61.35,57.25,57.76,712317
2021-03-24,57.4,61.34,57.29,61.18,566291
2021-03-25,60.8,60.86,57.44,58.56,580105
2021-03-26,58.48,61.36,58.32,60.97,471996
2021-03-29,60.93,61.77,59.41,61.56,449360
2021-03-30,61.96,62.27,59.94,60.55,388188
2021-03-31,60.45,61.17,58.85,59.16,414162
2021-04-01,59.49,61.75,58.86,61.45,605567
