Date,Open,High,Low,Close,Volume
2022-01-03,75.69,76.46,74.27,76.08,317628
2022-01-04,76.02,77.64,75.7,76.99,372848
2022-01-05,77.18,78.58,76.51,77.85,397898
2022-01-06,77.24,80.24,76.73,79.46,476665
2022-01-07,79.62,80.47,78.52,78.9,414434
2022-01-10,78.88,79.45,77.83,78.23,389956
2022-01-11,78.42,81.59,78.36,81.22,481815
2022-01-12,81.38,83.1,81.17,82.64,420619
2022-01-13,82.82,82.94,81.39,82.12,364769
2022-01-14,81.73,84.45,81.58,83.82,364442
2022-01-18,84.32,86.63,83.5,85.43,163643
2022-01-19,86.61,87.91,85.77,86.96,113153
2022-01-20,86.23,87.82,86.0,86.9,532202
2022-01-21,84.57,85.56,82.78,85.14,509103
2022-01-24,84.91,86.09,81.9,83.31,511695
2022-01-25,84.15,85.71,82.99,85.6,507219
2022-01-26,85.26,87.95,85.01,87.35,459642
2022-01-27,87.15,88.54,86.2,86.61,427804
2022-01-28,87.5,88.84,86.44,86.82,436172
2022-01-31,87.45,88.39,86.34,88.15,359080
2022-02-01,88.15,88.87,86.55,88.2,376841
2022-02-02,88.35,89.72,87.1,88.26,456863
2022-02-03,87.98,90.45,86.75,90.27,465771
2022-02-04,90.19,93.17,90.07,92.31,410926
2022-02-07,91.82,92.73,90.73,91.32,497754
2022-02-08,91.64,91.68,88.51,89.36,467386
2022-02-09,89.86,90.58,88.41,89.66,445618
2022-02-10,90.01,91.74,89.03,89.88,492091
2022-02-11,90.0,94.66,89.19,93.1,554423
2022-02-14,93.91,95.82,92.09,95.46,467071
2022-02-15,94.83,95.17,90.66,92.07,442641
2022-02-16,92.21,95.01,90.0,93.66,401453
2022-02-17,90.9,93.36,90.62,91.76,212552
2022-02-18,91.63,92.66,89.03,91.07,150382
2022-02-22,91.75,96.0,90.35,92.35,789041
2022-02-23,91.74,93.9,90.64,92.1,440574
2022-02-24,92.52,100.54,91.45,92.81,872244
2022-02-25,93.32,95.64,90.06,91.59,523793
2022-02-28,94.99,99.1,94.43,95.72,490796
2022-03-01,96.09,106.78,95.32,103.41,698814
2022-03-02,107.12,112.51,105.18,110.6,651853
2022-03-03,111.33,116.57,106.43,107.67,592031
2022-03-04,107.96,116.02,107.25,115.68,493875
2022-03-07,121.33,130.5,115.54,119.4,576022
2022-03-08,120.67,129.44,117.07,123.7,583106
2022-03-09,124.66,126.84,103.63,108.7,594773
2022-03-10,110.41,114.88,105.53,106.02,437924
2022-03-11,105.99,110.29,104.48,109.33,368194
2022-03-14,109.42,109.72,99.76,103.01,344184
2022-03-15,102.28,102.58,93.53,96.44,401690
2022-03-16,95.23,99.22,94.07,95.04,293947
2022-03-17,95.34,104.24,94.85,102.98,210763
2022-03-18,103.62,106.28,102.3,104.7,74247
2022-03-21,105.13,112.69,104.08,112.12,77217
2022-03-22,112.9,115.01,109.3,111.76,318629
2022-03-23,108.85,115.4,108.38,114.93,289182
2022-03-24,114.47,116.64,110.61,112.34,307238
2022-03-25,111.75,114.12,108.68,113.9,320304
2022-03-28,112.92,112.93,102.83,105.96,372251
2022-03-29,103.47,107.84,98.44,104.24,387200
2022-03-30,105.24,108.75,104.55,107.82,284544
2022-03-31,107.45,107.8,99.66,100.28,450845
2022-04-01,101.23,101.75,97.78,99.27,324777
2022-04-04,98.95,103.94,98.05,103.28,288131
2022-04-05,103.66,105.59,99.88,101.96,280283
2022-04-06,101.24,104.02,95.73,96.23,366036
2022-04-07,97.16,98.82,93.81,96.03,367318
2022-04-08,97.17,98.76,95.29,98.26,310082
2022-04-11,98.4,98.52,92.93,94.29,315873
2022-04-12,95.17,101.35,94.84,100.6,329037
2022-04-13,100.91,104.47,99.87,104.25,312502
2022-04-14,104.2,107.64,102.12,106.95,244952
2022-04-18,107.03,109.81,106.0,108.21,68489
2022-04-19,107.75,108.92,102.1,102.56,71792
2022-04-20,103.05,104.16,100.7,102.75,299028
2022-04-21,102.5,105.42,102.01,103.79,280321
2022-04-22,104.07,104.22,101.06,102.07,246116
2022-04-25,101.38,101.55,95.28,98.54,328153
2022-04-26,98.64,102.78,97.06,101.7,351850
2022-04-27,101.76,102.99,99.8,102.02,278781
2022-04-28,102.11,105.68,100.13,105.36,312064
2022-04-29,105.17,107.99,103.78,104.69,294386
2022-05-02,104.0,105.94,100.28,105.17,261878
2022-05-03,105.08,105.8,102.1,102.41,239266
2022-05-04,103.5,108.61,102.95,107.81,272909
2022-05-05,107.58,111.37,106.45,108.26,286916
2022-05-06,108.7,111.18,107.24,109.77,294278
2022-05-09,110.43,110.49,102.13,103.09,368183
2022-05-10,102.65,104.16,98.86,99.76,389750
2022-05-11,99.0,106.44,98.2,105.71,382701
2022-05-12,105.63,107.37,102.66,106.13,323547
2022-05-13,106.65,110.64,106.29,110.49,240989
2022-05-16,110.98,114.9,108.11,114.2,289127
2022-05-17,113.87,115.56,111.75,112.4,252630
2022-05-18,113.66,115.42,108.46,109.59,103669
2022-05-19,109.09,112.62,105.13,112.21,68511
2022-05-20,111.45,114.04,110.85,113.23,229930
2022-05-23,110.56,111.96,109.15,110.29,215623
2022-05-24,110.41,111.43,108.61,109.77,224794
2022-05-25,110.39,111.68,109.23,110.33,191370
2022-05-26,110.69,114.83,110.27,114.09,234752
2022-05-27,114.2,115.3,112.85,115.07,217281
2022-05-31,114.96,119.98,114.15,114.67,440796
2022-06-01,115.4,117.87,114.58,115.26,290530
2022-06-02,114.8,117.77,111.2,116.87,327600
2022-06-03,117.55,120.46,115.23,118.87,240831
2022-06-06,120.82,120.99,117.63,118.5,246825
2022-06-07,119.1,120.36,117.14,119.41,341694
2022-06-08,119.79,123.18,119.3,122.11,340591
2022-06-09,122.43,122.72,120.79,121.51,293295
2022-06-10,121.46,122.75,118.33,120.67,352906
2022-06-13,120.19,122.25,117.47,120.93,372403
2022-06-14,121.09,123.68,116.62,118.93,366320
2022-06-15,119.07,119.61,114.6,115.31,301750
2022-06-16,115.98,118.08,112.31,117.59,162543
2022-06-17,117.08,118.97,108.25,109.56,103149
2022-06-21,110.58,112.47,108.72,110.65,427262
2022-06-22,109.54,109.76,101.53,106.19,432724
2022-06-23,104.42,107.05,102.32,104.27,346362
2022-06-24,103.99,108.58,103.64,107.62,321591
2022-06-27,107.22,110.54,105.6,109.57,282914
2022-06-28,110.18,112.22,109.62,111.76,306748
2022-06-29,111.86,114.05,109.22,109.78,322060
2022-06-30,109.7,110.45,105.1,105.76,362890
2022-07-01,106.01,109.34,104.56,108.43,305338
2022-07-05,108.8,111.45,97.43,99.5,594215
2022-07-06,100.36,102.14,95.1,98.53,444106
2022-07-07,98.22,104.48,96.57,102.73,379861
2022-07-08,102.22,105.24,101.51,104.79,327461
2022-07-11,104.79,105.05,100.89,104.09,348566
2022-07-12,103.46,103.49,95.35,95.84,398552
2022-07-13,95.89,97.96,93.67,96.3,347193
2022-07-14,96.57,97.0,90.56,95.78,387528
2022-07-15,96.39,99.03,94.57,97.59,240766
2022-07-18,97.27,102.8,95.85,102.6,84669
2022-07-19,102.0,104.46,99.85,104.22,63149
2022-07-20,103.6,104.39,101.51,102.26,315620
2022-07-21,99.91,99.99,94.59,96.35,318911
2022-07-22,96.51,97.95,94.23,94.7,307568
2022-07-25,95.1,96.94,93.01,96.7,278998
2022-07-26,96.33,99.0,94.76,94.98,310043
2022-07-27,95.6,98.59,94.3,97.26,321903
2022-07-28,98.17,99.84,96.04,96.42,318403
2022-07-29,97.3,101.88,96.41,98.62,349374
2022-08-01,98.46,98.65,92.42,93.89,365293
2022-08-02,93.75,96.47,92.59,94.42,328538
2022-08-03,93.83,96.57,90.38,90.66,395099
2022-08-04,90.95,91.9,87.55,88.54,334931
2022-08-05,88.06,90.76,87.01,89.01,350016
2022-08-08,88.46,90.89,87.22,90.76,340157
2022-08-09,90.69,92.65,89.05,90.5,347045
2022-08-10,90.51,92.43,87.66,91.93,383766
2022-08-11,91.55,95.05,91.24,94.34,341234
2022-08-12,94.09,94.81,91.16,92.09,264953
2022-08-15,91.94,92.1,86.82,89.41,275443
2022-08-16,87.93,90.65,85.73,86.53,305366
2022-08-17,87.1,89.16,85.88,88.11,230346
2022-08-18,87.39,91.46,87.32,90.5,80029
2022-08-19,90.39,92.09,88.38,90.77,58714
2022-08-22,89.65,91.26,86.6,90.23,352665
2022-08-23,90.55,94.22,90.42,93.74,285607
2022-08-24,93.78,95.4,92.79,94.89,320388
2022-08-25,95.35,95.76,92.29,92.52,279877
2022-08-26,93.06,94.02,91.08,93.06,288392
2022-08-29,92.96,97.37,92.29,97.01,283463
2022-08-30,96.9,97.66,90.54,91.64,386272
2022-08-31,92.31,92.73,88.27,89.55,344147
2022-09-01,88.83,89.63,85.98,86.61,305106
2022-09-02,86.56,89.66,86.35,86.87,277533
2022-09-06,86.84,90.39,86.18,86.88,420255
2022-09-07,86.93,87.76,81.5,81.94,380781
2022-09-08,81.91,84.25,81.2,83.54,342763
2022-09-09,82.8,87.2,82.71,86.79,305188
2022-09-12,86.25,89.1,85.16,87.78,275104
2022-09-13,88.09,89.31,85.06,87.31,347998
2022-09-14,87.94,90.19,86.18,88.48,335381
2022-09-15,88.91,89.15,84.53,85.1,235358
2022-09-16,85.16,86.59,84.27,85.11,87829
2022-09-19,85.21,86.22,82.1,85.73,59626
2022-09-20,85.61,86.45,83.52,84.45,279813
