Date,Open,High,Low,Close,Volume
2021-01-04,3.559,3.6005,3.5455,3.553,864
2021-01-05,3.59,3.6555,3.59,3.6405,512
2021-01-06,3.6505,3.6905,3.64,3.65,842
2021-01-07,3.659,3.708,3.643,3.6955,655
2021-01-08,3.7165,3.72,3.64,3.6735,782
2021-01-11,3.6735,3.6735,3.5585,3.564,677
2021-01-12,3.576,3.635,3.576,3.605,603
2021-01-13,3.6355,3.637,3.6115,3.617,618
2021-01-14,3.612,3.668,3.612,3.668,672
2021-01-15,3.629,3.6315,3.5965,3.603,817
2021-01-19,3.62,3.64,3.616,3.636,711
2021-01-20,3.639,3.6545,3.639,3.6475,601
2021-01-21,3.659,3.659,3.644,3.6555,770
2021-01-22,3.575,3.6355,3.5745,3.6355,607
2021-01-25,3.633,3.6405,3.6115,3.6405,852
2021-01-26,3.629,3.632,3.6265,3.628,736
2021-01-27,3.5715,3.5715,3.5715,3.5715,320
2021-01-28,3.551,3.6035,3.509,3.583,925
2021-01-29,3.5815,3.6075,3.5555,3.5735,550
2021-02-01,3.5665,3.5935,3.5545,3.562,547
2021-02-02,3.5265,3.5395,3.5265,3.539,434
2021-02-03,3.552,3.5785,3.552,3.5785,312
2021-02-04,3.567,3.567,3.5595,3.566,382
2021-02-05,3.5755,3.6525,3.5755,3.639,396
2021-02-08,3.6475,3.679,3.646,3.679,312
2021-02-09,3.708,3.7355,3.693,3.7335,303
2021-02-10,3.7665,3.79,3.7665,3.7855,290
2021-02-11,3.785,3.7905,3.7715,3.7875,316
2021-02-12,3.786,3.8155,3.7685,3.802,512
2021-02-16,3.8425,3.848,3.8425,3.848,367
2021-02-17,3.8305,3.836,3.8305,3.836,493
2021-02-18,3.9215,3.9265,3.9,3.9165,400
2021-02-19,4.09,4.09,4.09,4.09,437
2021-02-22,4.123,4.154,4.123,4.1525,616
2021-02-23,4.1875,4.1875,4.1875,4.1875,439
2021-02-24,4.22,4.301,4.22,4.301,77484
2021-02-25,4.308,4.363,4.1955,4.266,17292
2021-02-26,4.2125,4.251,4.08,4.0945,2457
2021-03-01,4.1105,4.1735,4.0995,4.1195,1385
2021-03-02,4.115,4.235,4.0595,4.2315,1078
2021-03-03,4.2185,4.2225,4.12,4.153,902
2021-03-04,4.1195,4.1565,3.876,3.991,1189
2021-03-05,3.966,4.11,3.928,4.087,664
2021-03-08,4.1275,4.1615,4.018,4.1035,707
2021-03-09,4.0915,4.1215,3.997,4.0195,1055
2021-03-10,4.0275,4.0555,4.0075,4.042,523
2021-03-11,4.0465,4.148,4.0345,4.143,771
2021-03-12,4.141,4.1545,4.072,4.1455,392
2021-03-15,4.17,4.17,4.127,4.1465,511
2021-03-16,4.105,4.1125,4.0595,4.079,634
2021-03-17,4.068,4.1565,4.066,4.128,540
2021-03-18,4.155,4.155,4.068,4.117,760
2021-03-19,4.0565,4.1235,4.053,4.1235,834
2021-03-22,4.0975,4.15,4.0965,4.149,480
2021-03-23,4.1335,4.1335,4.03,4.088,625
2021-03-24,4.0475,4.109,4.026,4.0715,610
2021-03-25,4.0055,4.008,3.95,3.985,738
2021-03-26,4.0125,4.0875,4.0125,4.0785,714
2021-03-29,4.065,4.069,4.02,4.043,441
2021-03-30,4.0355,4.0355,3.975,3.983,1052
2021-03-31,4.006,4.0115,3.989,4.003,289
2021-04-01,3.985,4.015,3.985,4.0035,815
2021-04-05,4.054,4.162,4.054,4.149,243
2021-04-06,4.15,4.151,4.0985,4.1265,269
2021-04-07,4.1175,4.1185,4.055,4.064,467
2021-04-08,4.085,4.1035,4.085,4.1035,366
2021-04-09,4.0885,4.0885,4.0505,4.0505,518
2021-04-12,4.0275,4.037,4.02,4.03,491
2021-04-13,4.0145,4.043,4.0145,4.043,603
2021-04-14,4.0465,4.14,4.046,4.14,452
2021-04-15,4.175,4.2375,4.175,4.2305,403
2021-04-16,4.235,4.2395,4.175,4.18,440
2021-04-19,4.18,4.27,4.18,4.25,283
2021-04-20,4.2485,4.2695,4.224,4.224,234
2021-04-21,4.2525,4.2865,4.2525,4.2865,221
2021-04-22,4.2845,4.2845,4.267,4.2805,239
2021-04-23,4.343,4.343,4.3385,4.343,607
2021-04-26,4.418,4.448,4.418,4.448,243
2021-04-27,4.5185,4.743,4.459,4.743,493
2021-04-28,4.755,4.755,4.51,4.537,48303
2021-04-29,4.4975,4.553,4.4705,4.493,9852
2021-04-30,4.492,4.534,4.457,4.479,1629
2021-05-03,4.4975,4.5475,4.45,4.543,927
2021-05-04,4.5205,4.5735,4.5055,4.536,678
2021-05-05,4.5655,4.5805,4.52,4.539,827
2021-05-06,4.536,4.624,4.515,4.619,925
2021-05-07,4.619,4.767,4.619,4.766,1019
2021-05-10,4.7865,4.8985,4.708,4.7335,1083
2021-05-11,4.709,4.82,4.709,4.7785,657
2021-05-12,4.8325,4.835,4.727,4.7525,684
2021-05-13,4.7405,4.764,4.665,4.7055,870
2021-05-14,4.6985,4.7125,4.622,4.664,607
2021-05-17,4.652,4.73,4.652,4.7215,908
2021-05-18,4.775,4.776,4.735,4.7355,932
2021-05-19,4.7,4.705,4.5485,4.5895,815
2021-05-20,4.5585,4.619,4.5535,4.582,521
2021-05-21,4.528,4.5665,4.491,4.496,519
2021-05-24,4.472,4.55,4.472,4.5415,837
2021-05-25,4.591,4.593,4.5095,4.522,711
2021-05-26,4.5475,4.5475,4.533,4.533,796
2021-05-27,4.5275,4.678,4.517,4.6665,1426
2021-05-28,4.677,4.6825,4.609,4.6825,686
2021-06-01,4.689,4.697,4.65,4.662,884
2021-06-02,4.6545,4.657,4.6,4.6,304
2021-06-03,4.5035,4.5035,4.45,4.4715,342
