Date,Open,High,Low,Close,Volume
2024-01-02,3.8825,3.902,3.856,3.869,879
2024-01-03,3.8375,3.862,3.8295,3.8475,395
2024-01-04,3.855,3.856,3.8115,3.831,389
2024-01-05,3.8325,3.8395,3.793,3.7945,413
2024-01-08,3.797,3.8135,3.78,3.7995,406
2024-01-09,3.7875,3.788,3.748,3.7485,409
2024-01-10,3.758,3.784,3.758,3.781,650
2024-01-11,3.793,3.7935,3.7765,3.7765,292
2024-01-12,3.787,3.7925,3.74,3.74,430
2024-01-16,3.763,3.775,3.763,3.7665,295
2024-01-17,3.735,3.748,3.7295,3.7325,319
2024-01-18,3.7275,3.745,3.72,3.745,289
2024-01-19,3.7625,3.788,3.7625,3.787,264
2024-01-22,3.762,3.7675,3.762,3.764,493
2024-01-23,3.796,3.796,3.7855,3.7905,401
2024-01-24,3.8025,3.885,3.797,3.8825,523
2024-01-25,3.8625,3.8655,3.86,3.8655,413
2024-01-26,3.866,3.8695,3.8505,3.8505,632
2024-01-29,3.84,3.873,3.84,3.873,706
2024-01-30,3.8685,3.9145,3.859,3.9065,562
2024-01-31,3.911,3.936,3.885,3.9025,750
2024-02-01,3.8955,3.8955,3.845,3.8525,695
2024-02-02,3.85,3.85,3.8215,3.8215,529
2024-02-05,3.805,3.805,3.767,3.772,372
2024-02-06,3.7765,3.7915,3.7765,3.7825,327
2024-02-07,3.7845,3.7845,3.735,3.7375,351
2024-02-08,3.7425,3.7425,3.692,3.7055,383
2024-02-09,3.6965,3.6965,3.686,3.686,324
2024-02-12,3.721,3.7285,3.721,3.7285,200
2024-02-13,3.7315,3.733,3.7065,3.714,197
2024-02-14,3.6995,3.7005,3.6995,3.7005,359
2024-02-15,3.7315,3.7575,3.7315,3.7565,273
2024-02-16,3.8265,3.8415,3.8265,3.838,334
2024-02-20,3.8665,3.8665,3.8665,3.8665,392
2024-02-21,3.857,3.875,3.856,3.8745,358
2024-02-22,3.8965,3.8975,3.867,3.8975,255
2024-02-23,3.8605,3.882,3.8605,3.882,462
2024-02-26,3.84,3.84,3.824,3.824,515
2024-02-27,3.82,3.831,3.82,3.831,23671
2024-02-28,3.8305,3.8325,3.8015,3.8275,7289
2024-02-29,3.8275,3.8465,3.825,3.8345,2054
2024-03-01,3.838,3.858,3.809,3.855,1346
2024-03-04,3.845,3.8815,3.8435,3.852,1136
2024-03-05,3.8465,3.863,3.838,3.844,929
2024-03-06,3.84,3.8915,3.8375,3.8705,987
2024-03-07,3.874,3.931,3.874,3.9195,1243
2024-03-08,3.9175,3.932,3.878,3.885,693
2024-03-11,3.887,3.923,3.887,3.9225,691
2024-03-12,3.93,3.94,3.8965,3.925,775
2024-03-13,3.923,4.056,3.9205,4.0525,828
2024-03-14,4.055,4.055,4.018,4.037,861
2024-03-15,4.0405,4.1205,4.036,4.1125,822
2024-03-18,4.105,4.146,4.094,4.1145,950
2024-03-19,4.1145,4.1145,4.05,4.0585,978
2024-03-20,4.065,4.0775,4.02,4.0385,776
2024-03-21,4.086,4.086,4.031,4.0465,867
2024-03-22,4.0205,4.0205,3.99,3.996,1056
2024-03-25,3.9995,4.024,3.99,4.007,676
2024-03-26,3.98,3.9985,3.98,3.996,852
2024-03-27,3.9955,4.005,3.969,3.9925,715
2024-03-28,4.0195,4.0195,3.982,4.0035,852
2024-04-01,4.074,4.074,4.0445,4.046,623
2024-04-02,4.054,4.0865,4.054,4.07,458
2024-04-03,4.0725,4.2055,4.0725,4.193,431
2024-04-04,4.222,4.2465,4.2175,4.2465,205
2024-04-05,4.2395,4.2395,4.235,4.2395,1377
2024-04-08,4.1815,4.297,4.1815,4.277,223
2024-04-09,4.277,4.286,4.2745,4.286,206
2024-04-10,4.2745,4.282,4.2645,4.282,316
2024-04-11,4.2725,4.2725,4.2305,4.252,355
2024-04-12,4.34,4.34,4.2555,4.2575,252
2024-04-15,4.383,4.383,4.286,4.379,289
2024-04-16,4.365,4.3655,4.28,4.3055,314
2024-04-17,4.3715,4.3715,4.3425,4.3425,234
2024-04-18,4.415,4.4405,4.415,4.4405,295
2024-04-19,4.4425,4.5145,4.4425,4.502,248
2024-04-22,4.4785,4.5005,4.472,4.5005,468
2024-04-23,4.485,4.4905,4.42,4.4905,570
2024-04-24,4.467,4.4965,4.467,4.467,417
2024-04-25,4.5705,4.5705,4.5705,4.5705,396
2024-04-26,4.6245,4.6245,4.569,4.569,55975
2024-04-29,4.573,4.678,4.5625,4.659,11865
2024-04-30,4.675,4.691,4.5425,4.5645,2062
2024-05-01,4.5405,4.5985,4.5135,4.5525,1659
2024-05-02,4.581,4.581,4.476,4.494,864
2024-05-03,4.5145,4.5735,4.5045,4.5735,879
2024-05-06,4.5925,4.647,4.584,4.6345,642
2024-05-07,4.63,4.637,4.5935,4.6255,823
2024-05-08,4.583,4.594,4.532,4.562,1097
2024-05-09,4.559,4.6165,4.5385,4.6075,905
2024-05-10,4.646,4.753,4.6455,4.6935,989
2024-05-13,4.686,4.809,4.686,4.8045,853
2024-05-14,4.823,5.082,4.8195,4.9535,1046
2024-05-15,4.99,5.1775,4.864,4.9695,724
2024-05-16,5.023,5.023,4.882,4.892,1150
2024-05-17,4.865,5.0705,4.865,5.057,790
2024-05-20,5.192,5.1985,5.029,5.0875,747
2024-05-21,5.0575,5.1615,5.0575,5.119,568
2024-05-22,5.075,5.075,4.839,4.8675,976
2024-05-23,4.81,4.848,4.8035,4.8165,713
2024-05-24,4.816,4.825,4.7725,4.7785,689
2024-05-28,4.8635,4.899,4.86,4.8755,461
2024-05-29,4.802,4.8055,4.796,4.8055,1059
2024-05-30,4.7755,4.7855,4.6425,4.672,1170
2024-05-31,4.6385,4.6515,4.5835,4.61,615
2024-06-03,4.684,4.684,4.663,4.677,488
2024-06-04,4.686,4.686,4.5445,4.548,593
2024-06-05,4.538,4.6225,4.538,4.6195,436
2024-06-06,4.6615,4.691,4.65,4.691,376
2024-06-07,4.56,4.56,4.4795,4.4945,398
2024-06-10,4.475,4.569,4.475,4.5565,391
2024-06-11,4.4655,4.523,4.4655,4.523,388
2024-06-12,4.5265,4.5875,4.5235,4.5815,384
2024-06-13,4.5075,4.5075,4.5075,4.5075,532
2024-06-14,4.5165,4.551,4.509,4.551,577
2024-06-17,4.471,4.526,4.471,4.5215,512
2024-06-18,4.45,4.562,4.45,4.562,454
2024-06-20,4.605,4.618,4.592,4.618,445
2024-06-21,4.5975,4.5975,4.479,4.494,687
2024-06-24,4.48,4.527,4.4765,4.527,668
2024-06-25,4.5115,4.5115,4.3675,4.381,690
2024-06-26,4.3635,4.3675,4.363,4.3675,27282
2024-06-27,4.359,4.3655,4.305,4.3285,6440
2024-06-28,4.3265,4.416,4.319,4.3905,1413
2024-07-01,4.3885,4.4335,4.3625,4.4265,991
2024-07-02,4.424,4.474,4.4005,4.4295,894
2024-07-03,4.4525,4.5645,4.4525,4.541,821
2024-07-05,4.544,4.68,4.544,4.6585,495
2024-07-08,4.609,4.6675,4.6075,4.622,561
2024-07-09,4.6165,4.647,4.559,4.578,663
2024-07-10,4.5805,4.646,4.5625,4.6075,727
2024-07-11,4.6005,4.611,4.5055,4.5085,979
2024-07-12,4.5195,4.5985,4.49,4.5985,608
2024-07-15,4.57,4.5735,4.51,4.529,443
2024-07-16,4.5115,4.5135,4.43,4.444,782
2024-07-17,4.4255,4.4275,4.393,4.399,483
2024-07-18,4.3985,4.3985,4.266,4.266,437
2024-07-19,4.252,4.261,4.218,4.219,302
2024-07-22,4.219,4.221,4.1475,4.1805,483
2024-07-23,4.1455,4.149,4.137,4.146,503
2024-07-24,4.133,4.138,4.099,4.099,596
2024-07-25,4.0605,4.1325,4.0605,4.1125,516
2024-07-26,4.1125,4.127,4.088,4.1045,386
2024-07-29,4.065,4.065,4.0495,4.062,863
2024-07-30,4.061,4.076,4.0265,4.063,1667
2024-07-31,4.0765,4.179,4.0695,4.16,637
2024-08-01,4.111,4.111,4.0505,4.0665,880
2024-08-02,4.1075,4.11,4.084,4.084,421
2024-08-05,4.1,4.1,3.926,3.984,585
2024-08-06,3.95,4.0115,3.95,4.0115,449
2024-08-07,3.9685,3.9685,3.928,3.9375,397
2024-08-08,3.9175,3.9615,3.9175,3.945,408
2024-08-09,3.966,4.014,3.966,3.98,343
2024-08-12,4.02,4.071,4.0195,4.055,399
2024-08-13,4.036,4.036,4.036,4.036,241
2024-08-14,4.0505,4.052,4.025,4.025,190
2024-08-15,4.0285,4.144,4.0285,4.139,335
2024-08-16,4.0945,4.1275,4.0945,4.1275,286
2024-08-19,4.166,4.1695,4.1645,4.1665,237
2024-08-20,4.1755,4.191,4.139,4.1495,326
2024-08-21,4.174,4.1845,4.174,4.1815,299
2024-08-22,4.198,4.198,4.139,4.141,301
2024-08-23,4.194,4.2045,4.194,4.1945,301
2024-08-26,4.1995,4.2145,4.1995,4.2115,346
2024-08-27,4.2435,4.244,4.2305,4.2305,256
2024-08-28,4.22,4.22,4.145,4.145,24167
2024-08-29,4.145,4.178,4.1045,4.1475,6135
2024-08-30,4.1805,4.196,4.1425,4.145,1365
2024-09-03,4.149,4.1545,3.993,4.032,1114
2024-09-04,4.031,4.043,3.99,4.0195,944
2024-09-05,4.027,4.1035,3.982,4.0775,543
2024-09-06,4.079,4.114,4.0045,4.0145,679
2024-09-09,4.046,4.096,4.046,4.0845,679
2024-09-10,4.08,4.08,4.033,4.0405,674
2024-09-11,4.058,4.103,4.058,4.083,550
2024-09-12,4.112,4.1665,4.112,4.133,749
2024-09-13,4.1485,4.184,4.1485,4.175,509
2024-09-16,4.2,4.247,4.2,4.213,539
2024-09-17,4.224,4.233,4.1935,4.2135,463
2024-09-18,4.1885,4.27,4.1885,4.238,311
2024-09-19,4.3,4.3105,4.2695,4.286,566
2024-09-20,4.317,4.318,4.261,4.2815,276
2024-09-23,4.2495,4.2975,4.248,4.289,755
2024-09-24,4.3,4.4295,4.3,4.4295,431
2024-09-25,4.453,4.453,4.424,4.428,563
2024-09-26,4.4785,4.581,4.4785,4.581,1237
2024-09-27,4.567,4.5895,4.521,4.541,1128
2024-09-30,4.61,4.61,4.465,4.496,416
2024-10-01,4.512,4.538,4.511,4.5355,748
2024-10-02,4.5765,4.6055,4.5685,4.596,469
2024-10-03,4.611,4.611,4.4755,4.502,407
2024-10-04,4.5045,4.551,4.5045,4.5225,440
2024-10-07,4.514,4.519,4.4955,4.519,413
2024-10-08,4.428,4.433,4.4065,4.412,504
2024-10-09,4.3905,4.3905,4.355,4.355,425
2024-10-10,4.377,4.4025,4.377,4.385,259
2024-10-11,4.4055,4.4515,4.4055,4.4515,336
2024-10-14,4.35,4.399,4.345,4.3635,398
2024-10-15,4.3645,4.3645,4.293,4.3005,614
2024-10-16,4.319,4.3355,4.314,4.3315,430
2024-10-17,4.345,4.345,4.285,4.2865,345
2024-10-18,4.352,4.371,4.333,4.346,406
2024-10-21,4.3515,4.3515,4.319,4.323,425
2024-10-22,4.367,4.367,4.348,4.348,378
