Date,Open,High,Low,Close,Volume
2025-01-02,3.9925,4.0,3.9745,3.9885,764
2025-01-03,4.034,4.042,4.0335,4.0395,505
2025-01-06,4.115,4.162,4.115,4.127,485
2025-01-07,4.1615,4.162,4.139,4.1605,814
2025-01-08,4.19,4.237,4.19,4.2275,441
2025-01-09,4.285,4.285,4.269,4.2795,281
2025-01-10,4.314,4.314,4.2745,4.2745,298
2025-01-13,4.29,4.2955,4.29,4.2955,231
2025-01-14,4.325,4.325,4.2925,4.3105,452
2025-01-15,4.34,4.366,4.34,4.3595,298
2025-01-16,4.4,4.412,4.398,4.4105,200
2025-01-17,4.3495,4.352,4.33,4.3375,288
2025-01-21,4.31,4.311,4.2715,4.311,493
2025-01-22,4.27,4.2715,4.2585,4.2715,445
2025-01-23,4.25,4.2995,4.2295,4.2995,488
2025-01-24,4.339,4.339,4.2805,4.29,476
2025-01-27,4.235,4.235,4.202,4.2035,710
2025-01-28,4.235,4.2465,4.22,4.2205,435
2025-01-29,4.2565,4.258,4.2565,4.2575,1145
2025-01-30,4.255,4.3135,4.255,4.288,1598
2025-01-31,4.2755,4.276,4.247,4.262,872
2025-02-03,4.2535,4.3085,4.2535,4.294,597
2025-02-04,4.325,4.351,4.325,4.3425,567
2025-02-05,4.386,4.436,4.386,4.4345,602
2025-02-06,4.4885,4.492,4.4355,4.4535,586
2025-02-07,4.5365,4.589,4.5365,4.5815,342
2025-02-10,4.6825,4.703,4.6745,4.7005,495
2025-02-11,4.556,4.5945,4.547,4.5945,390
2025-02-12,4.698,4.698,4.6925,4.698,281
2025-02-13,4.766,4.77,4.764,4.769,358
2025-02-14,4.6565,4.6565,4.6565,4.6565,636
2025-02-18,4.59,4.594,4.55,4.585,683
2025-02-19,4.557,4.557,4.557,4.557,569
2025-02-20,4.545,4.608,4.545,4.608,663
2025-02-21,4.535,4.5755,4.535,4.56,767
2025-02-24,4.529,4.5355,4.516,4.517,561
2025-02-25,4.5055,4.555,4.486,4.486,488
2025-02-26,4.542,4.542,4.542,4.542,17252
2025-02-27,4.5375,4.621,4.504,4.58,6735
2025-02-28,4.556,4.5565,4.4795,4.5145,2731
