Date,Open,High,Low,Close,Volume
2023-01-03,3.8325,3.842,3.7615,3.766,1032
2023-01-04,3.736,3.752,3.7275,3.7395,663
2023-01-05,3.8005,3.818,3.8005,3.818,367
2023-01-06,3.8135,3.9135,3.8135,3.9085,422
2023-01-09,3.9435,4.027,3.9385,4.0185,837
2023-01-10,4.0125,4.067,4.0085,4.067,676
2023-01-11,4.1085,4.174,4.106,4.1545,657
2023-01-12,4.1505,4.191,4.146,4.186,532
2023-01-13,4.179,4.2075,4.147,4.2075,372
2023-01-17,4.141,4.2195,4.141,4.215,406
2023-01-18,4.217,4.3145,4.212,4.2285,514
2023-01-19,4.1945,4.2325,4.1945,4.2265,350
2023-01-20,4.22,4.253,4.22,4.2485,447
2023-01-23,4.2795,4.2795,4.242,4.254,495
2023-01-24,4.2515,4.2515,4.229,4.2455,527
2023-01-25,4.2145,4.24,4.2145,4.24,380
2023-01-26,4.255,4.267,4.2375,4.267,616
2023-01-27,4.224,4.224,4.224,4.224,596
2023-01-30,4.2345,4.2365,4.1755,4.2035,468
2023-01-31,4.17,4.2325,4.1415,4.2285,518
2023-02-01,4.1675,4.1925,4.1095,4.111,969
2023-02-02,4.189,4.189,4.0885,4.094,558
2023-02-03,4.096,4.119,4.054,4.063,624
2023-02-06,4.0685,4.0685,4.006,4.0435,299
2023-02-07,4.02,4.0885,4.0175,4.0885,278
2023-02-08,4.1135,4.1135,4.0265,4.0435,263
2023-02-09,4.1055,4.1055,4.0745,4.1055,256
2023-02-10,4.0435,4.0435,4.0275,4.0275,320
2023-02-13,4.0275,4.087,4.0275,4.087,345
2023-02-14,4.083,4.11,4.08,4.11,390
2023-02-15,4.024,4.0695,4.015,4.052,482
2023-02-16,4.11,4.1655,4.11,4.1655,490
2023-02-17,4.114,4.132,4.114,4.114,513
2023-02-21,4.18,4.237,4.1795,4.2345,406
2023-02-22,4.201,4.2035,4.174,4.2025,682
2023-02-23,4.1515,4.1525,4.0715,4.073,306
2023-02-24,4.0195,4.0195,3.955,3.955,53656
2023-02-27,3.957,4.018,3.9345,4.009,8905
2023-02-28,4.0125,4.1005,4.003,4.0975,1526
2023-03-01,4.11,4.181,4.11,4.168,901
2023-03-02,4.175,4.175,4.06,4.084,830
2023-03-03,4.0795,4.123,4.073,4.078,663
2023-03-06,4.055,4.1005,4.023,4.1005,795
2023-03-07,4.087,4.088,3.9755,3.9865,906
2023-03-08,3.9815,4.079,3.981,4.0415,525
2023-03-09,4.0465,4.0565,4.03,4.0545,584
2023-03-10,4.012,4.0675,3.99,4.0455,591
2023-03-13,4.023,4.08,3.946,4.0695,842
2023-03-14,4.0395,4.062,4.001,4.0105,923
2023-03-15,4.021,4.021,3.8565,3.8565,875
2023-03-16,3.904,3.906,3.84,3.8855,592
2023-03-17,3.9425,3.959,3.8965,3.9135,498
2023-03-20,3.937,3.9825,3.924,3.9755,532
2023-03-21,4.051,4.0515,4.017,4.0185,571
2023-03-22,4.0215,4.081,4.005,4.0685,641
2023-03-23,4.1,4.146,4.0855,4.146,465
2023-03-24,4.1655,4.1655,4.0755,4.1015,471
2023-03-27,4.06,4.1255,4.06,4.1045,566
