timestamp,order_id,symbol,stock_name,side,status,filled_qty,fill_price,fill_amount,cost,cost_source,cash_delta,position_delta,cash_after,position_after
2026-07-13T14:22:48.816039+09:00,7a03b075-0cb3-4e4b-ad23-29deacb4789d,483650,달바글로벌,BUY,FILLED,86.0,198054.6511627907,17032700.0,2554.905,MODELED,-17035254.905,86.0,153751858.8149999,218.0
2026-07-14T10:06:47.171441+09:00,6659c9d6-a9e0-4ed4-87f2-bb6879632d57,000240,한국앤컴퍼니,SELL,FILLED,1037.0,24742.864030858243,25658350.0,50033.7825,MODELED,25608316.2175,-1037.0,179360175.0324999,0.0
2026-07-14T10:06:54.764224+09:00,88df81db-7ffd-46cf-939c-463746f5c3fb,023530,롯데쇼핑,SELL,FILLED,64.0,148543.75,9506800.0,18538.26,MODELED,9488261.74,-64.0,188848436.77249992,101.0
2026-07-14T10:07:03.007838+09:00,8a3134e6-6916-4f97-96c2-3eb744ce61c7,034730,SK,BUY,FILLED,14.0,580000.0,8120000.0,1218.0,MODELED,-8121218.0,14.0,180727218.77249992,57.0
2026-07-14T10:07:06.341208+09:00,eda59ce3-73a2-40e2-838b-8786058b3457,353200,대덕전자,BUY,FILLED,180.0,111493.88888888888,20068900.0,3010.335,MODELED,-20071910.335,180.0,160655308.4374999,414.0
2026-07-14T10:07:20.857060+09:00,c35bf912-ca02-42ab-8882-79a03ad8f7c8,383220,F&F,BUY,FILLED,268.0,78950.0,21158600.0,3173.7899999999995,MODELED,-21161773.79,268.0,139493534.64749992,486.0
2026-07-14T10:15:12.246189+09:00,dbf3690d-9255-4277-a344-bd0611a78584,011070,LG이노텍,BUY,FILLED,9.0,663000.0,5967000.0,895.05,MODELED,-5967895.05,9.0,133525639.59749992,33.0
2026-07-14T10:59:59.094823+09:00,12d588d1-6760-4afa-817f-48f476b146c4,021240,코웨이,BUY,FILLED,174.0,93658.0459770115,16296500.0,2444.475,MODELED,-16298944.475,174.0,117226695.12249993,174.0
2026-07-14T11:11:05.508612+09:00,570ad706-42a5-4c06-863f-90880e00b12f,005930,삼성전자,BUY,FILLED,116.0,259000.0,30044000.0,4506.599999999999,MODELED,-30048506.6,116.0,87178188.52249992,210.0
2026-07-14T14:59:43.645144+09:00,adea8547-eb49-4cf2-aea1-f60d0dfb4870,180640,한진칼,SELL,FILLED,237.0,113205.06329113925,26829600.0,52317.72,MODELED,26777282.28,-237.0,113955470.80249992,0.0
2026-07-14T15:01:14.758347+09:00,0ceecfc1-c5c3-45bc-bc56-e83c72c2cd32,402340,SK스퀘어,SELL,FILLED,16.0,1192750.0,19084000.0,37213.799999999996,MODELED,19046786.2,-16.0,133002257.00249992,0.0
2026-07-14T15:03:27.907634+09:00,3eae9cb9-dc94-4ed9-a357-b7b75d2b86dd,011070,LG이노텍,SELL,FILLED,33.0,638030.303030303,21055000.0,41057.25,MODELED,21013942.75,-33.0,154016199.75249994,0.0
2026-07-15T09:01:02.984080+09:00,39eddf8d-c335-417a-894a-84f65b8d49dc,001800,오리온홀딩스,SELL,FILLED,1972.0,26467.06389452333,52193050.0,101776.44750000001,MODELED,52091273.5525,-1972.0,206107473.30499995,0.0
2026-07-15T09:01:12.618252+09:00,8b5fb12b-4976-49f4-8e8b-febd1ab664de,021240,코웨이,BUY,FILLED,248.0,95709.67741935483,23736000.0,3560.4,MODELED,-23739560.4,248.0,182367912.90499994,422.0
2026-07-15T09:01:19.725728+09:00,2f32a79c-a5b6-49fa-8049-51f32049effb,483650,달바글로벌,BUY,FILLED,132.0,199815.9090909091,26375700.0,3956.355,MODELED,-26379656.355,132.0,155988256.54999995,350.0
2026-07-15T09:11:59.978441+09:00,a1d82d7c-f885-4044-855a-2e7b007f411f,353200,대덕전자,SELL,FILLED,414.0,124134.54106280192,51391700.0,100213.815,MODELED,51291486.185,-414.0,207279742.73499995,0.0
2026-07-15T09:43:28.223934+09:00,2a8d066a-0173-4e74-98e4-a22ae07f864e,383220,F&F,BUY,FILLED,429.0,78667.83216783217,33748500.0,5062.275,MODELED,-33753562.275,429.0,173526180.45999995,915.0
2026-07-15T11:38:16.090213+09:00,71cf744e-4a2d-45a3-b9ec-5d773de956e7,023530,롯데쇼핑,BUY,FILLED,167.0,148773.6526946108,24845200.0,3726.78,MODELED,-24848926.78,167.0,148677253.67999995,268.0
2026-07-15T12:39:57.787424+09:00,2bbc3300-dafb-4734-a5c0-57e3aa785562,023530,롯데쇼핑,SELL,FILLED,268.0,145437.31343283583,38977200.0,76005.54,MODELED,38901194.46,-268.0,187578448.13999996,0.0
2026-07-21T09:14:34.261587+09:00,ef9a80e0-c702-4503-9681-2c703525cff9,005930,삼성전자,SELL,FILLED,210.0,249476.19047619047,52390000.0,102160.5,MODELED,52287839.5,-210.0,239866287.63999996,0.0
2026-07-21T09:14:37.601720+09:00,106f27a9-2af9-4d8d-bb58-9d3cce63a91b,034730,SK,BUY,FILLED,64.0,572921.875,36667000.0,5500.049999999999,MODELED,-36672500.05,64.0,203193787.58999997,121.0
2026-07-21T09:14:45.186077+09:00,4895ad0f-744a-4688-8a45-116e30a5acf4,161390,한국타이어앤테크놀로지,BUY,FILLED,879.0,69426.39362912401,61025800.0,9153.87,MODELED,-61034953.87,879.0,142158833.71999997,1001.0
2026-07-21T09:20:51.285704+09:00,2c78454a-b033-4c68-83c5-ada44362a547,034730,SK,SELL,FILLED,121.0,571198.347107438,69115000.0,134774.25,MODELED,68980225.75,-121.0,211139059.46999997,0.0
2026-07-21T10:30:49.365635+09:00,6608a91b-6d1e-48bb-9d89-b89c8a7d7d5f,483650,달바글로벌,SELL,FILLED,51.0,238852.9411764706,12181500.0,23753.925,MODELED,12157746.075,-51.0,223296805.54499996,299.0
2026-07-22T09:00:58.336731+09:00,6a242648-e393-4ef2-8714-38cf86702831,021240,코웨이,BUY,FILLED,331.0,95223.56495468278,31519000.0,4727.849999999999,MODELED,-31523727.85,331.0,191773077.69499996,753.0
