date,A0_LEGACY,X_CAP15_ONLY,A_CURRENT,X_COOLDOWN5,R_EXIT_RECOVERY,R_TREND_REARM,B_EQUAL,C_CAP10,C_CAP08,D_BAND20,E_VOL_RISK
2026-01-30,0.0,0.44999999999999996,0.0,0.0,0.44999999999999996,0.15,0.15,0.2,0.0,0.15,0.0
2026-02-02,0.0,0.5951063848487708,0.15,0.15,0.4412605672350732,0.14629235907685392,0.4521022243585935,0.19900481706917675,0.0,0.291944014063827,0.2
2026-02-03,0.32628878526917093,0.601691282270682,0.30206812504219877,0.307262726290747,0.5449868355159899,0.4347345290697213,0.5669726848772044,0.3018386123443901,0.16,0.2969080365512886,0.4039923071277922
2026-02-04,0.37091880350146017,0.6165597012127686,0.3185776639059702,0.3074059748673946,0.550725979575056,0.4354154103543193,0.5175697205307728,0.40593142235199986,0.24375856845013194,0.2969280376940566,0.50593274132493
2026-02-05,0.5960828209695457,0.6168902632422952,0.31796296018165626,0.31144910582938923,0.5458074133680163,0.43621038658074107,0.642144320520074,0.5024466117098575,0.40388574747491673,0.30102363209960964,0.7065402233356519
2026-02-06,0.686356087250539,0.7443819281858982,0.6178137839629231,0.4506387215829629,0.5417123185108754,0.5761051723259648,0.767122845714641,0.5951267227167484,0.40010304803041263,0.2903069212895158,0.7013241289498056
2026-02-09,0.8964006812652676,0.9003708146517669,0.6258640551614474,0.53340302059388,0.5497920660816142,0.6795931648443729,0.772734089974745,0.6036109687104858,0.4082533149487007,0.39331387082503294,0.7081053784525062
2026-02-10,0.8970446934644144,0.8824358857064054,0.6122661650520872,0.533199500448701,0.773376296385411,0.6789210706414106,0.9029001306844153,0.705517689375885,0.39906752851372945,0.5449457795436276,0.6124207964414085
2026-02-11,0.8979351631144923,0.883345255958438,0.6145254800256759,0.534467799865766,0.7579481452535771,0.6823071496389178,0.8901880486313984,0.707548859477378,0.4003435015807054,0.5485034926494797,0.6140743934687931
2026-02-12,0.8993080803481386,0.8847411090066849,0.6187582473813871,0.5385250780069666,0.7606240350728478,0.7568523427609055,0.8915058139688375,0.7103833846153947,0.4049826882760366,0.7028907849457923,0.6178196459986918
2026-02-13,0.8976439461570285,0.8830970860086886,0.6138102611317315,0.6705041434292787,0.9066746151017394,0.7540193101399078,0.8900524490822801,0.7072593089533765,0.48286596455508574,0.8341896049555799,0.6151329619770165
2026-02-19,0.9480169951931057,0.8364450534076473,0.5805604146850052,0.6772706157187124,0.9007633535946873,0.6860450257585073,0.8699537643296276,0.8139034684797468,0.4917279479438952,0.7763873620455026,0.7221156077290625
2026-02-20,0.9495804030451485,0.8191324470317378,0.7372080277425626,0.6599199623086135,0.9035835262117982,0.913392678593984,0.8580860462560747,0.8185034129880573,0.4986126981573092,0.7522414957549077,0.7270083803887988
2026-02-23,0.941271874684546,0.817835944322852,0.7052461330492729,0.6284339497047947,0.903044576205922,0.912886043910383,0.8168832669755998,0.8175586407840911,0.49606527608750495,0.8570967294127365,0.725273749585418
2026-02-24,0.9005815407462961,0.8200118116087766,0.8145007009997689,0.7467646677637746,0.9049114047198499,0.9145479664460524,0.818815850572574,0.8205456850634121,0.5789964134104728,0.8598279906966135,0.7277672673950393
2026-02-25,0.902300347293955,0.8233447387940375,0.7976992769116322,0.7509396139251786,0.9061834088262632,0.8988842407226153,0.8023644979068049,0.8226525020283398,0.573465782811404,0.8616384959946427,0.732397162502443
2026-02-26,0.9045776964897169,0.8032369929046805,0.7819756883061282,0.7274333256011603,0.908324984418797,0.9012221094348567,0.9055941286830949,0.8261733512590674,0.6366939218265815,0.8649938547116678,0.7380595535877004
2026-02-27,0.7783022968515252,0.7447478268286337,0.4892054619865849,0.7507102543826587,0.6298597553954639,0.6081179961847221,0.7828023003819741,0.8276161814543782,0.7113777352211011,0.7201786425694643,0.6272130850502419
2026-03-03,0.8057319022739945,0.5895175247672637,0.408182187124842,0.6204829774041734,0.3639981848062233,0.6363749085967283,0.8137252712630656,0.5012209785836998,0.3227621359272882,0.6049194275939245,0.1963032259611031
2026-03-04,0.611944720376047,0.5820957425103545,0.49119907625525894,0.20707252888287989,0.15,0.41441089672821363,0.2103260578973279,0.28997403571705244,0.14547069444747646,0.4251752897839884,0.18914985856867195
2026-03-05,0.6299844720002168,0.5648427765377325,0.4624724893307204,0.36580666768864567,0.1576745235144468,0.32438000024113545,0.48583553097637655,0.2042520688560477,0.16399627217403545,0.29711294895419327,0.2007480079063813
2026-03-06,0.7530764905999047,0.7164629728456848,0.3837504434491239,0.37260851861028055,0.1720779211299708,0.2181179071561703,0.39217339422171904,0.31545571279837914,0.17149031753518026,0.4552976423736857,0.10723634779797825
2026-03-09,0.7576752017180446,0.7057818436427343,0.5151322945536313,0.30893389849518005,0.31173570077956253,0.20452280339997023,0.5251548898914865,0.30200186904914106,0.1604649232798788,0.4413570325384995,0.0
2026-03-10,0.8114001429617075,0.8254142598984079,0.777225522180213,0.31219518994892914,0.462871458105935,0.2136621958797022,0.5539846216986054,0.4050170656639939,0.2441802557904061,0.5352043505194057,0.0
2026-03-11,0.8144366192681901,0.8503331712639249,0.7447699220582866,0.31868658151849383,0.4710877157397849,0.21689572323422096,0.7104107705288559,0.4095025661260182,0.24684126063319503,0.645941901477648,0.0
2026-03-12,0.8139558869909862,0.8496091582131075,0.7435312818279981,0.14216719790203333,0.4677829567761099,0.14179473220747918,0.708111352303901,0.410870634293473,0.23349141391322104,0.7953910545817062,0.1
2026-03-13,0.8126754674166489,0.857092186599356,0.7406833087696637,0.0,0.47001224948474085,0.13998005602024846,0.5857790306056853,0.3141970949459933,0.2297156536144077,0.7170278499862476,0.19321963738720094
2026-03-16,0.8083818316136793,0.8539988183723063,0.6404873910755986,0.15,0.46125500475260905,0.28979816042591283,0.4344285794348451,0.20213669904550863,0.15122137752059256,0.7107662290837355,0.18637896365173656
2026-03-17,0.8140694014534117,0.8579480498149085,0.646189887957181,0.3036491722543567,0.2932566512933506,0.2946033982189673,0.595436424159421,0.19269317325302304,0.154890581099295,0.7161952262235028,0.09659558118781042
2026-03-18,0.8190999013163976,0.8438673466996041,0.6146577392052973,0.612464660862986,0.30084540754626193,0.30331802610521996,0.8384958978346229,0.19795996279726397,0.2400475297136106,0.6909919234697957,0.40074939938986
2026-03-19,0.8175450508932065,0.8415682737443768,0.6492595691479425,0.6058534798833467,0.30103201099122334,0.29727476830641236,0.8934943352185319,0.29689275786654734,0.23487833024656446,0.5922847895809151,0.39739004250486804
2026-03-20,0.7230241124979795,0.8422647699077745,0.6963915155140941,0.6092318582860553,0.30228491423967424,0.45606273265963715,0.8945873044602247,0.29843891498194747,0.31806987918800034,0.7444727061671579,0.39956307888196047
2026-03-23,0.7061192092473483,0.9064353228407209,0.5377078007502569,0.29564698120410543,0.14161753099423033,0.2919003771198635,0.6378093898732068,0.29164400439607824,0.22532068334677452,0.4471581293749791,0.19145557562595267
2026-03-24,0.7119229661902613,0.936342800401657,0.3938253663911283,0.30121374249998495,0.1446040022866686,0.29665259681026906,0.6438240383004474,0.30063325861243445,0.2297482475953367,0.30387501957991914,0.0
2026-03-25,0.7609395744676954,0.9750001210816779,0.5454160037190614,0.45556521165525055,0.0,0.2968132424702003,0.7770339692717378,0.30205076576161694,0.23124126952338725,0.30599570989416014,0.0
2026-03-26,0.6798150298808782,1.0687257192158495,0.39016800341656754,0.29659272460912134,0.0,0.2888190274955803,0.9241945581244743,0.29814363769992,0.15553809421897608,0.30082164409460643,0.0
2026-03-27,0.7197897567676339,1.0161141154645046,0.3946519921228655,0.3022334742256051,0.0,0.29421056403377527,0.9248648738926563,0.29719680162963835,0.1556312073952668,0.3002073458903095,0.0
2026-03-30,0.5883100135791448,0.8788837533454706,0.30267857699172196,0.3014702332229451,0.0,0.2934268263163948,0.6715846796332179,0.19815636219679048,0.23498087876402612,0.29633216377427596,0.0
2026-03-31,0.3692265350117568,0.29159806361421736,0.15597986822649457,0.3033154617488141,0.0,0.14645359159798907,0.28078703942165706,0.09418477187781993,0.15843257444315037,0.0,0.0
2026-04-01,0.9000000000000001,0.15089494347291862,0.1585114979795663,0.3111403347043159,0.0,0.14885787450024013,0.15139861452827988,0.1,0.1633384572889508,0.0,0.1
2026-04-02,0.8989408649602826,0.14940031533509512,0.15695537260253692,0.30350357410201256,0.15,0.14737992151462662,0.14989987821796696,0.09895074322354999,0.08350548421557014,0.0,0.09895074322354999
2026-04-03,0.8954815152898221,0.14469550083277152,0.15205517022019213,0.1508234846390849,0.1452795261014439,0.14272805583540463,0.14518201696778074,0.0956559894690654,0.08067896181338553,0.0,0.0956559894690654
2026-04-06,0.8979955456570157,0.14808819273052043,0.15558903406864596,0.1543339333458868,0.14868353123386682,0.14608249579555843,0.14858413456289618,0.09803063457330417,0.08271581142866358,0.0,0.09803063457330417
2026-04-07,0.8928404305100609,0.1412756784718321,0.14849160359194213,0.1472837699632377,0.14184818972567095,0.0,0.14175260169226697,0.09326880774307084,0.07863304632885296,0.0,0.09326880774307084
2026-04-08,0.5250423646931162,0.14790041611235918,0.305393481222776,0.30413967002477615,0.29849513130717026,0.15,0.14839583862940298,0.0978990370586519,0.08260288993110158,0.15,0.0978990370586519
2026-04-09,0.5463410389415528,0.3090224073988168,0.31174184554442397,0.2940164827675885,0.3044814391838795,0.14601077510546895,0.30954810954843964,0.10572750940121496,0.08932933068172869,0.31125,0.10572750940121496
2026-04-10,0.5642530160890306,0.30002635461931093,0.29394483468123583,0.30331259169820424,0.2941112152563919,0.14778838635473948,0.3191797908857459,0.2,0.09540916265470867,0.32094367992131156,0.11278519156263456
2026-04-13,0.56828199373881,0.3039593127920846,0.2978222527975871,0.3072459591022054,0.29799017372578296,0.15044094321501708,0.3232183042278295,0.20300198063982114,0.08,0.3249912475822352,0.11443712403322834
2026-04-14,0.8108273895046222,0.29495879696966476,0.3047728338089388,0.3139042847522898,0.3049510968974427,0.16345990300110172,0.31352920653750677,0.19716027993004714,0.1575061492896943,0.3316174178117424,0.11099928109273907
2026-04-15,0.8174990390802351,0.3060611115056966,0.31598099111368616,0.3253840594088456,0.3161610027952398,0.3187674497724308,0.32520182930777725,0.20566163507482357,0.1646454358249012,0.34347293126143563,0.2178484805250393
2026-04-16,0.4768497771499549,0.4604203227356328,0.4522495229071013,0.4798951319825896,0.30224428705107187,0.3234286444178915,0.32948268952242865,0.30901419221322024,0.1674736579450845,0.34804570165944493,0.22077939828336285
2026-04-17,0.47883511369146503,0.4605709052605469,0.45453555613745267,0.6162127877889529,0.3023122100677194,0.323284616507827,0.32964196975655957,0.31090058398233394,0.16747692216197374,0.3480845965395732,0.22203282503776844
2026-04-20,0.681815785706646,0.46192590396861866,0.605145579060804,0.6166246430841398,0.3039088551654099,0.2991013320652762,0.4811669537821233,0.3115221056873536,0.16860330518638839,0.4998589599096185,0.22092723952390034
2026-04-21,0.68078632041071,0.4609771330774719,0.6028616562803552,0.6143927081571098,0.3053245593572322,0.30051355267940705,0.4802813830706437,0.30056936082560043,0.1611430093932384,0.49906872440476346,0.217774844591763
2026-04-22,0.6879204604591092,0.4682533545939003,0.6105872502375453,0.6063017808183537,0.46166349653968397,0.45678221107569605,0.4886742872671618,0.40769856727621373,0.16529373710061784,0.5064423619716532,0.2028018721092406
