order_id,created_at,date,symbol,stock_name,display_name,side,status,db_original_status,db_original_filled_qty,broker_status_override,ordered_qty,filled_qty,order_price,avg_fill_price,fill_amount,fill_price_available,execution_row_count,execution_qty,execution_amount,db_original_execution_row_count,db_original_execution_qty,db_original_execution_amount,broker_backfill_total_amount,broker_backfill_reported_avg_price,recorded_commission,recorded_tax,recorded_slippage,modeled_commission,modeled_tax,modeled_total_cost,broker_order_id,strategy_reason,broker_note,execution_venue,account_scope,scope_class,fill_source
378c4d72-3dca-43f0-91c1-cd238927d745,2026-07-09T14:39:09.575712+09:00,2026-07-09,383220,F&F,F&F (383220),BUY,REJECTED,REJECTED,0.0,False,1505.0,0.0,80200.0,80200.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,초당 거래건수를 초과하였습니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
48425154-8014-4f4f-b08c-9ff8d7579a17,2026-07-09T14:39:09.765532+09:00,2026-07-09,001800,오리온홀딩스,오리온홀딩스 (001800),BUY,REJECTED,REJECTED,0.0,False,6597.0,0.0,26050.0,26050.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
6ff205b9-4c25-47ce-9151-163efed7cc47,2026-07-09T14:39:16.241957+09:00,2026-07-09,483650,달바글로벌,달바글로벌 (483650),BUY,REJECTED,REJECTED,0.0,False,854.0,0.0,217500.0,217500.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
7811c088-aa75-4374-af5f-77499d8565b6,2026-07-09T14:39:24.834347+09:00,2026-07-09,000240,한국앤컴퍼니,한국앤컴퍼니 (000240),BUY,REJECTED,REJECTED,0.0,False,7257.0,0.0,25600.0,25600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
97d84979-6ca9-4f81-86a5-4c036e1a8f61,2026-07-09T14:39:27.242280+09:00,2026-07-09,023530,롯데쇼핑,롯데쇼핑 (023530),BUY,REJECTED,REJECTED,0.0,False,1164.0,0.0,159600.0,159600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
8e73a734-c2a5-4d54-95e9-ad2b08e86830,2026-07-09T14:39:31.738233+09:00,2026-07-09,021240,코웨이,코웨이 (021240),BUY,REJECTED,REJECTED,0.0,False,1317.0,0.0,91700.0,91700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
197124b6-8592-4eb8-b82e-90d434ea72ca,2026-07-09T14:39:35.393902+09:00,2026-07-09,180640,한진칼,한진칼 (180640),BUY,REJECTED,REJECTED,0.0,False,614.0,0.0,136100.0,136100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
5a2c0ba5-4db3-4367-82c9-a2ede90106c0,2026-07-09T14:39:41.834812+09:00,2026-07-09,064400,LG씨엔에스,LG씨엔에스 (064400),BUY,REJECTED,REJECTED,0.0,False,913.0,0.0,71200.0,71200.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
65b40729-1b17-4ca9-9c5c-f6b8407a54a3,2026-07-09T14:39:45.716302+09:00,2026-07-09,004170,신세계,신세계 (004170),BUY,REJECTED,REJECTED,0.0,False,297.0,0.0,625000.0,625000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
e9fa46a6-86f1-4228-a9dc-c8b60519547b,2026-07-09T14:39:51.762713+09:00,2026-07-09,161890,한국콜마,한국콜마 (161890),BUY,REJECTED,REJECTED,0.0,False,1657.0,0.0,112100.0,112100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
188017d8-f8bb-4004-8c03-e5cd6bdd3c9c,2026-07-09T14:39:55.254395+09:00,2026-07-09,009150,삼성전기,삼성전기 (009150),BUY,REJECTED,REJECTED,0.0,False,125.0,0.0,1479000.0,1479000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
90e2f715-4dcb-4c21-8b70-af043f37c533,2026-07-09T14:39:55.439166+09:00,2026-07-09,005930,삼성전자,삼성전자 (005930),BUY,REJECTED,REJECTED,0.0,False,669.0,0.0,277500.0,277500.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,초당 거래건수를 초과하였습니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
50f72d0e-1786-4f42-8b37-f162d6e515e3,2026-07-09T14:41:14.152011+09:00,2026-07-09,028260,삼성물산,삼성물산 (028260),BUY,REJECTED,REJECTED,0.0,False,446.0,0.0,395000.0,395000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
627505a7-983c-4876-9f29-43ec5ca617e2,2026-07-09T14:41:14.355595+09:00,2026-07-09,383220,F&F,F&F (383220),BUY,REJECTED,REJECTED,0.0,False,1505.0,0.0,80200.0,80200.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
a2ccc966-2b2c-4b07-b889-5a58fe4fa14a,2026-07-09T14:41:23.868173+09:00,2026-07-09,005440,현대지에프홀딩스,현대지에프홀딩스 (005440),BUY,REJECTED,REJECTED,0.0,False,7587.0,0.0,14080.0,14080.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
4acd1abe-995f-40a2-802d-93273c11f75a,2026-07-09T14:41:28.366156+09:00,2026-07-09,005930,삼성전자,삼성전자 (005930),BUY,REJECTED,REJECTED,0.0,False,669.0,0.0,277500.0,277500.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
1b2d8b4e-d86e-42ca-b518-ecb96d132e38,2026-07-09T14:41:31.331001+09:00,2026-07-09,161390,한국타이어앤테크놀로지,한국타이어앤테크놀로지 (161390),BUY,REJECTED,REJECTED,0.0,False,827.0,0.0,73000.0,73000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
f091dfef-d8f2-4826-8beb-2464a2189d99,2026-07-09T14:41:35.339304+09:00,2026-07-09,021240,코웨이,코웨이 (021240),BUY,REJECTED,REJECTED,0.0,False,1317.0,0.0,91700.0,91700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
a1b617c6-2883-4aef-9b77-26a5f69ee0e0,2026-07-09T14:41:35.518798+09:00,2026-07-09,180640,한진칼,한진칼 (180640),BUY,REJECTED,REJECTED,0.0,False,614.0,0.0,136100.0,136100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
3bee8eb4-b2cb-4220-b36b-ed16d7b59017,2026-07-09T14:41:43.790224+09:00,2026-07-09,034730,SK,SK (034730),BUY,REJECTED,REJECTED,0.0,False,311.0,0.0,596000.0,596000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
48214363-38e8-4dfd-b3d6-8c9eda08894b,2026-07-09T14:41:49.693739+09:00,2026-07-09,004170,신세계,신세계 (004170),BUY,REJECTED,REJECTED,0.0,False,297.0,0.0,625000.0,625000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
ae94075c-60c4-4dc6-9d4d-dbb89e56f9e4,2026-07-09T14:41:53.342640+09:00,2026-07-09,009150,삼성전기,삼성전기 (009150),BUY,REJECTED,REJECTED,0.0,False,125.0,0.0,1479000.0,1479000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
1611322d-7ae4-49bc-9c93-5999117ad6d9,2026-07-09T14:41:56.481788+09:00,2026-07-09,000240,한국앤컴퍼니,한국앤컴퍼니 (000240),BUY,REJECTED,REJECTED,0.0,False,7257.0,0.0,25600.0,25600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
8e9688cd-cdd7-4c97-ac97-89decb9486c7,2026-07-09T14:42:02.119915+09:00,2026-07-09,402340,SK스퀘어,SK스퀘어 (402340),BUY,REJECTED,REJECTED,0.0,False,146.0,0.0,1270000.0,1270000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
8ed9f5da-5c80-4c7b-b1da-cdecc70079ad,2026-07-09T14:42:11.148409+09:00,2026-07-09,009420,한올바이오파마,한올바이오파마 (009420),BUY,REJECTED,REJECTED,0.0,False,870.0,0.0,58700.0,58700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
02d98e29-929a-485a-a995-3720182ffb22,2026-07-09T14:42:15.528455+09:00,2026-07-09,064400,LG씨엔에스,LG씨엔에스 (064400),BUY,REJECTED,REJECTED,0.0,False,913.0,0.0,71200.0,71200.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
139f1edb-54eb-440c-a66e-963118b5d584,2026-07-09T14:42:15.705259+09:00,2026-07-09,011070,LG이노텍,LG이노텍 (011070),BUY,REJECTED,REJECTED,0.0,False,164.0,0.0,763000.0,763000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
84a6c8fe-3c4e-401a-a107-821d51938ea4,2026-07-09T14:42:19.321266+09:00,2026-07-09,353200,대덕전자,대덕전자 (353200),BUY,REJECTED,REJECTED,0.0,False,1757.0,0.0,105700.0,105700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
46740e34-f907-4e95-8e3b-896fea3b7af1,2026-07-09T14:42:24.927269+09:00,2026-07-09,161890,한국콜마,한국콜마 (161890),BUY,REJECTED,REJECTED,0.0,False,1657.0,0.0,112100.0,112100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
b65642e7-771a-45c3-b108-2ac7a96ff5f3,2026-07-09T14:42:25.181155+09:00,2026-07-09,023530,롯데쇼핑,롯데쇼핑 (023530),BUY,REJECTED,REJECTED,0.0,False,1164.0,0.0,159600.0,159600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
f45f3d85-0ff1-4548-9e9b-12702143cdd1,2026-07-09T14:42:28.669409+09:00,2026-07-09,483650,달바글로벌,달바글로벌 (483650),BUY,REJECTED,REJECTED,0.0,False,854.0,0.0,217500.0,217500.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,초당 거래건수를 초과하였습니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
7762b343-9d0a-4227-8584-7d99d8dcbd7a,2026-07-09T14:42:28.794287+09:00,2026-07-09,012510,더존비즈온,더존비즈온 (012510),BUY,REJECTED,REJECTED,0.0,False,1548.0,0.0,120000.0,120000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
b0a40065-565f-4e2b-88c7-7ec87603b496,2026-07-09T14:42:36.342679+09:00,2026-07-09,001800,오리온홀딩스,오리온홀딩스 (001800),BUY,REJECTED,REJECTED,0.0,False,6597.0,0.0,26050.0,26050.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문처리가 안되었습니다(매매불가 종목),UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
4a724f4d-2046-4e1a-96c6-da395b5c3159,2026-07-09T14:43:59.701853+09:00,2026-07-09,021240,코웨이,코웨이 (021240),BUY,FILLED,FILLED,1317.0,False,1317.0,1317.0,91700.0,86111.04783599089,113408250.0,True,0,0.0,0.0,0.0,0.0,0.0,113408250.0,86111.0,0.0,0.0,0.0,17011.2375,0.0,17011.2375,0000046080,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
c8bdd4d8-bc7f-40cd-8e80-2b3bdbf9464d,2026-07-09T14:44:00.639045+09:00,2026-07-09,402340,SK스퀘어,SK스퀘어 (402340),BUY,FILLED,FILLED,146.0,False,146.0,146.0,1270000.0,1302126.7123287672,190110500.0,True,0,0.0,0.0,0.0,0.0,0.0,190110500.0,1302126.0,0.0,0.0,0.0,28516.574999999997,0.0,28516.574999999997,0000046090,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
009b2da2-89c5-4b59-bf67-b93e7c9821c5,2026-07-09T14:44:09.298238+09:00,2026-07-09,023530,롯데쇼핑,롯데쇼핑 (023530),BUY,REJECTED,REJECTED,0.0,False,1164.0,0.0,159600.0,159600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
caaaaf23-fd64-42e9-8010-abcc85b63c4c,2026-07-09T14:44:10.080724+09:00,2026-07-09,011070,LG이노텍,LG이노텍 (011070),BUY,FILLED,FILLED,164.0,False,164.0,164.0,763000.0,729621.9512195121,119658000.0,True,0,0.0,0.0,0.0,0.0,0.0,119658000.0,729621.0,0.0,0.0,0.0,17948.699999999997,0.0,17948.699999999997,0000046097,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
87e63d88-95a6-459d-89e1-5055c58c18a7,2026-07-09T14:44:14.825028+09:00,2026-07-09,064400,LG씨엔에스,LG씨엔에스 (064400),BUY,FILLED,FILLED,913.0,False,913.0,913.0,71200.0,69183.95399780943,63164950.0,True,0,0.0,0.0,0.0,0.0,0.0,63164950.0,69183.0,0.0,0.0,0.0,9474.742499999998,0.0,9474.742499999998,0000046113,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
b4fa2db0-32b0-46ab-ad60-56853a88805b,2026-07-09T14:44:21.687101+09:00,2026-07-09,009420,한올바이오파마,한올바이오파마 (009420),BUY,FILLED,FILLED,870.0,False,870.0,870.0,58700.0,56881.9540229885,49487300.0,True,0,0.0,0.0,0.0,0.0,0.0,49487300.0,56881.0,0.0,0.0,0.0,7423.094999999999,0.0,7423.094999999999,0000046130,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
e370dcdc-f247-426c-8818-60a413e78994,2026-07-09T14:44:31.528650+09:00,2026-07-09,012510,더존비즈온,더존비즈온 (012510),BUY,REJECTED,REJECTED,0.0,False,1548.0,0.0,120000.0,120000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
96390e3c-487e-49c6-88ef-1c5299b1a247,2026-07-09T14:44:36.225593+09:00,2026-07-09,161890,한국콜마,한국콜마 (161890),BUY,REJECTED,REJECTED,0.0,False,1657.0,0.0,112100.0,112100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
8ccbc8c1-4cac-4390-a537-3d9f03c88f8f,2026-07-09T14:44:42.355449+09:00,2026-07-09,000240,한국앤컴퍼니,한국앤컴퍼니 (000240),BUY,REJECTED,REJECTED,0.0,False,7257.0,0.0,25600.0,25600.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
cf860797-2458-49fb-ba35-bbbf8aac30c8,2026-07-09T14:44:43.189143+09:00,2026-07-09,383220,F&F,F&F (383220),BUY,REJECTED,REJECTED,0.0,False,1505.0,0.0,80200.0,80200.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
d0c8c597-f86f-4815-9dd3-465b4bbe36d1,2026-07-09T14:44:48.515916+09:00,2026-07-09,483650,달바글로벌,달바글로벌 (483650),BUY,REJECTED,REJECTED,0.0,False,854.0,0.0,217500.0,217500.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
39bc8180-6531-4dda-86f2-25a14f04c091,2026-07-09T14:44:54.040516+09:00,2026-07-09,161390,한국타이어앤테크놀로지,한국타이어앤테크놀로지 (161390),BUY,FILLED,FILLED,827.0,False,827.0,827.0,73000.0,69199.27448609432,57227800.0,True,0,0.0,0.0,0.0,0.0,0.0,57227800.0,69199.0,0.0,0.0,0.0,8584.17,0.0,8584.17,0000046175,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
e18c0abd-a239-4353-9d85-97dc4547edef,2026-07-09T14:44:58.977875+09:00,2026-07-09,005930,삼성전자,삼성전자 (005930),BUY,REJECTED,REJECTED,0.0,False,669.0,0.0,277500.0,277500.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
f92abbcc-d424-436b-b869-64adcd589793,2026-07-09T14:45:02.734843+09:00,2026-07-09,353200,대덕전자,대덕전자 (353200),BUY,REJECTED,REJECTED,0.0,False,1757.0,0.0,105700.0,105700.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
69be3d27-c9a2-4ee5-a818-c059e5ebea67,2026-07-09T14:45:08.386286+09:00,2026-07-09,004170,신세계,신세계 (004170),BUY,REJECTED,REJECTED,0.0,False,297.0,0.0,625000.0,625000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
d45c65f5-bd61-40f0-ae77-0c71baca7233,2026-07-09T14:45:19.449220+09:00,2026-07-09,028260,삼성물산,삼성물산 (028260),BUY,REJECTED,REJECTED,0.0,False,446.0,0.0,395000.0,395000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
b6ef6fe4-a157-41e2-b54f-fecfec3aca65,2026-07-09T14:45:23.530705+09:00,2026-07-09,005440,현대지에프홀딩스,현대지에프홀딩스 (005440),BUY,REJECTED,REJECTED,0.0,False,7587.0,0.0,14080.0,14080.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
f380718c-99df-4aff-86d0-e196b04462f3,2026-07-09T14:45:27.953852+09:00,2026-07-09,001800,오리온홀딩스,오리온홀딩스 (001800),BUY,REJECTED,REJECTED,0.0,False,6597.0,0.0,26050.0,26050.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
b2975d54-794d-4035-9cd4-df50cfea0806,2026-07-09T14:45:28.871158+09:00,2026-07-09,009150,삼성전기,삼성전기 (009150),BUY,REJECTED,REJECTED,0.0,False,125.0,0.0,1479000.0,1479000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
c0c504f5-3f26-4534-8822-2c33ced7ca0c,2026-07-09T14:45:36.239851+09:00,2026-07-09,034730,SK,SK (034730),BUY,REJECTED,REJECTED,0.0,False,311.0,0.0,596000.0,596000.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
32318d0b-bd38-4728-b2a3-873971708e8c,2026-07-09T14:45:45.352217+09:00,2026-07-09,180640,한진칼,한진칼 (180640),BUY,REJECTED,REJECTED,0.0,False,614.0,0.0,136100.0,136100.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
e24d6759-6d1d-4488-ae0f-92927317bb68,2026-07-09T14:47:10.999924+09:00,2026-07-09,064400,LG씨엔에스,LG씨엔에스 (064400),BUY,FILLED,FILLED,913.0,False,913.0,913.0,71200.0,69120.15334063527,63106700.0,True,0,0.0,0.0,0.0,0.0,0.0,63106700.0,69120.0,0.0,0.0,0.0,9466.005,0.0,9466.005,0000046376,,시장가 주문 접수 및 즉시 체결 완료,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,BROKER_DAILY_ORDER_BACKFILL
cf6e32c8-1290-4dfc-956e-85ab6a9a864c,2026-07-09T14:47:18.746652+09:00,2026-07-09,383220,F&F,F&F (383220),BUY,REJECTED,REJECTED,0.0,False,1505.0,0.0,80200.0,80200.0,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,모의투자 주문가능금액이 부족합니다.,UNKNOWN,UNKNOWN,INFERRED_LEGACY_PAPER,NO_FILL
